Name	GS	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
GABA RECEPTOR ACTIVATION%REACTOME%REACT_25199.1	GABA RECEPTOR ACTIVATION%REACTOME%REACT_25199.1		48	0.6561187	2.2985458	0.01	0.01	0	3098	tags=58%, list=19%, signal=72%
LEARNING%GO%GO:0007612	LEARNING%GO%GO:0007612		19	0.7984775	2.2946954	0.01	0.01	0	1862	tags=68%, list=11%, signal=77%
REGULATION OF SYNAPTIC TRANSMISSION%GO%GO:0050804	REGULATION OF SYNAPTIC TRANSMISSION%GO%GO:0050804		55	0.63163805	2.2898462	0.01	0.01	0	2037	tags=53%, list=12%, signal=60%
REGULATION OF TRANSMISSION OF NERVE IMPULSE%GO%GO:0051969	REGULATION OF TRANSMISSION OF NERVE IMPULSE%GO%GO:0051969		61	0.61844087	2.2889972	0.01	0.01	0	2037	tags=49%, list=12%, signal=56%
REGULATION OF NEUROTRANSMITTER LEVELS%GO%GO:0001505	REGULATION OF NEUROTRANSMITTER LEVELS%GO%GO:0001505		59	0.62482405	2.2757123	0.01	0.01	0	3285	tags=66%, list=20%, signal=82%
BRAIN DEVELOPMENT%GO%GO:0007420	BRAIN DEVELOPMENT%GO%GO:0007420		156	0.5478255	2.2712908	0.01	0.01	0	4096	tags=49%, list=25%, signal=65%
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%REACT_23947.1	GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%REACT_23947.1		18	0.7829031	2.256078	0.01	0.01	0	3101	tags=89%, list=19%, signal=109%
FOREBRAIN DEVELOPMENT%GO%GO:0030900	FOREBRAIN DEVELOPMENT%GO%GO:0030900		73	0.6024017	2.2528317	0.01	0.01	0	4096	tags=56%, list=25%, signal=74%
REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GO%GO:0031644	REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GO%GO:0031644		63	0.60600686	2.252404	0.01	0.01	0	2037	tags=48%, list=12%, signal=54%
REGULATION OF CAMP BIOSYNTHETIC PROCESS%GO%GO:0030817	REGULATION OF CAMP BIOSYNTHETIC PROCESS%GO%GO:0030817		50	0.6360645	2.2455966	0.01	0.01	0	1646	tags=36%, list=10%, signal=40%
CENTRAL NERVOUS SYSTEM DEVELOPMENT%GO%GO:0007417	CENTRAL NERVOUS SYSTEM DEVELOPMENT%GO%GO:0007417		245	0.52417743	2.2386541	0.01	0.01	0.001	3764	tags=47%, list=23%, signal=59%
TELENCEPHALON DEVELOPMENT%GO%GO:0021537	TELENCEPHALON DEVELOPMENT%GO%GO:0021537		48	0.62964565	2.237505	0.01	0.01	0.002	4096	tags=67%, list=25%, signal=88%
LEARNING OR MEMORY%GO%GO:0007611	LEARNING OR MEMORY%GO%GO:0007611		35	0.67165613	2.2291446	0.01	0.01	0.002	3283	tags=66%, list=20%, signal=82%
REGULATION OF CAMP METABOLIC PROCESS%GO%GO:0030814	REGULATION OF CAMP METABOLIC PROCESS%GO%GO:0030814		51	0.6244742	2.2184613	0.01	0.01	0.003	1646	tags=35%, list=10%, signal=39%
REGULATION OF ADENYLATE CYCLASE ACTIVITY%GO%GO:0045761	REGULATION OF ADENYLATE CYCLASE ACTIVITY%GO%GO:0045761		32	0.6795061	2.2182615	0.01	0.01	0.003	1646	tags=44%, list=10%, signal=49%
REPRODUCTIVE BEHAVIOR%GO%GO:0019098	REPRODUCTIVE BEHAVIOR%GO%GO:0019098		15	0.8058017	2.213905	0.01	0.01	0.003	1421	tags=53%, list=9%, signal=58%
DEVELOPMENTAL CELL GROWTH%GO%GO:0048588	DEVELOPMENTAL CELL GROWTH%GO%GO:0048588		25	0.6980876	2.213423	0.01	0.01	0.003	2139	tags=44%, list=13%, signal=50%
GLUTAMATERGIC SYNAPSE%KEGG%HSA04724	GLUTAMATERGIC SYNAPSE%KEGG%HSA04724		119	0.5509304	2.2131186	0.01	0.01	0.003	3098	tags=53%, list=19%, signal=65%
ADENYLATE CYCLASE-MODULATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007188	ADENYLATE CYCLASE-MODULATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007188		55	0.6093724	2.204253	0.01	0.01	0.003	3194	tags=49%, list=19%, signal=61%
REGULATION OF ALPHA-AMINO-3-HYDROXY-5-METHYL-4-ISOXAZOLE PROPIONATE SELECTIVE GLUTAMATE RECEPTOR ACTIVITY%GO%GO:2000311	REGULATION OF ALPHA-AMINO-3-HYDROXY-5-METHYL-4-ISOXAZOLE PROPIONATE SELECTIVE GLUTAMATE RECEPTOR ACTIVITY%GO%GO:2000311		16	0.7973164	2.1986482	0.01	0.01	0.003	1862	tags=50%, list=11%, signal=56%
G ALPHA (S) SIGNALLING EVENTS%REACTOME%REACT_19327.3	G ALPHA (S) SIGNALLING EVENTS%REACTOME%REACT_19327.3		80	0.5654922	2.1894846	0.01	0.01	0.003	3098	tags=36%, list=19%, signal=44%
NEUROACTIVE LIGAND-RECEPTOR INTERACTION%KEGG%HSA04080	NEUROACTIVE LIGAND-RECEPTOR INTERACTION%KEGG%HSA04080		166	0.52603626	2.1884887	0.01	0.01	0.003	1304	tags=22%, list=8%, signal=23%
MELANOGENESIS%KEGG%HSA04916	MELANOGENESIS%KEGG%HSA04916		85	0.5662089	2.1876287	0.01	0.01	0.003	4149	tags=53%, list=25%, signal=70%
LIGAND-GATED ION CHANNEL TRANSPORT%REACTOME%REACT_25387.2	LIGAND-GATED ION CHANNEL TRANSPORT%REACTOME%REACT_25387.2		16	0.7812871	2.1695993	0.01	0.01	0.006	2544	tags=56%, list=15%, signal=66%
OPIOID SIGNALLING%REACTOME%REACT_15295.1	OPIOID SIGNALLING%REACTOME%REACT_15295.1		81	0.5613314	2.1648612	0.01	0.01	0.009	3276	tags=64%, list=20%, signal=80%
COGNITION%GO%GO:0050890	COGNITION%GO%GO:0050890		47	0.62222666	2.1635065	0.01	0.01	0.009	3283	tags=57%, list=20%, signal=72%
REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:1900371	REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:1900371		57	0.5862693	2.1584308	0.01	0.01	0.01	2996	tags=39%, list=18%, signal=47%
REGULATION OF CYCLIC NUCLEOTIDE METABOLIC PROCESS%GO%GO:0030799	REGULATION OF CYCLIC NUCLEOTIDE METABOLIC PROCESS%GO%GO:0030799		61	0.58939403	2.1574936	0.01	0.01	0.011	2996	tags=39%, list=18%, signal=48%
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GO%GO:0021953	CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GO%GO:0021953		29	0.6630486	2.1527317	0.01	0.01	0.012	3477	tags=55%, list=21%, signal=70%
LISSENCEPHALY GENE (LIS1) IN NEURONAL MIGRATION AND DEVELOPMENT%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LISSENCEPHALY GENE (LIS1) IN NEURONAL MIGRATION AND DEVELOPMENT	LISSENCEPHALY GENE (LIS1) IN NEURONAL MIGRATION AND DEVELOPMENT%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LISSENCEPHALY GENE (LIS1) IN NEURONAL MIGRATION AND DEVELOPMENT		31	0.668668	2.1483636	0.01	0.01	0.012	1498	tags=61%, list=9%, signal=67%
ION CHANNEL TRANSPORT%REACTOME%REACT_25300.3	ION CHANNEL TRANSPORT%REACTOME%REACT_25300.3		112	0.54061425	2.146888	0.01	0.01	0.013	3406	tags=46%, list=21%, signal=57%
REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GO%GO:0051960	REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GO%GO:0051960		199	0.5024016	2.1464803	0.01	0.01	0.013	4960	tags=56%, list=30%, signal=79%
ACTIVATION OF KAINATE RECEPTORS UPON GLUTAMATE BINDING%REACTOME%REACT_21312.1	ACTIVATION OF KAINATE RECEPTORS UPON GLUTAMATE BINDING%REACTOME%REACT_21312.1		32	0.65246457	2.144437	0.01	0.01	0.014	1784	tags=56%, list=11%, signal=63%
SYNAPSE ASSEMBLY%GO%GO:0007416	SYNAPSE ASSEMBLY%GO%GO:0007416		33	0.6576753	2.1433637	0.01	0.01	0.015	1919	tags=48%, list=12%, signal=55%
REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030802	REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030802		55	0.58501244	2.1431932	0.01	0.01	0.015	2996	tags=38%, list=18%, signal=46%
REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030808	REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030808		57	0.5862693	2.142167	0.01	0.01	0.015	2996	tags=39%, list=18%, signal=47%
GAP JUNCTION%KEGG%HSA04540	GAP JUNCTION%KEGG%HSA04540		85	0.54540247	2.141136	0.01	0.01	0.015	4294	tags=66%, list=26%, signal=89%
CELL RECOGNITION%GO%GO:0008037	CELL RECOGNITION%GO%GO:0008037		40	0.61841464	2.138823	0.01	0.01	0.017	2042	tags=43%, list=12%, signal=48%
NEURON DIFFERENTIATION%GO%GO:0030182	NEURON DIFFERENTIATION%GO%GO:0030182		479	0.4806852	2.1308546	0.01	0.01	0.018	3821	tags=49%, list=23%, signal=61%
NEURON PROJECTION MORPHOGENESIS%GO%GO:0048812	NEURON PROJECTION MORPHOGENESIS%GO%GO:0048812		344	0.48558432	2.127761	0.01	0.01	0.02	3690	tags=52%, list=22%, signal=66%
SINGLE-ORGANISM BEHAVIOR%GO%GO:0044708	SINGLE-ORGANISM BEHAVIOR%GO%GO:0044708		68	0.5734948	2.1274314	0.01	0.01	0.02	3283	tags=47%, list=20%, signal=59%
NEURON DEVELOPMENT%GO%GO:0048666	NEURON DEVELOPMENT%GO%GO:0048666		414	0.4793913	2.1264646	0.01	0.01	0.02	3690	tags=50%, list=22%, signal=62%
BDNF%IOB%BDNF	BDNF%IOB%BDNF		45	0.5941175	2.1217322	0.01	0.01	0.023	3891	tags=67%, list=24%, signal=87%
CRMPS IN SEMA3A SIGNALING%REACTOME%REACT_19199.1	CRMPS IN SEMA3A SIGNALING%REACTOME%REACT_19199.1		15	0.7789563	2.1208396	0.01	0.01	0.023	1776	tags=80%, list=11%, signal=90%
ENDOCRINE AND OTHER FACTOR-REGULATED CALCIUM REABSORPTION%KEGG%HSA04961	ENDOCRINE AND OTHER FACTOR-REGULATED CALCIUM REABSORPTION%KEGG%HSA04961		45	0.60580677	2.1130128	0.01	0.01	0.028	3741	tags=67%, list=23%, signal=86%
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION%GO%GO:0048667	CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION%GO%GO:0048667		333	0.4828664	2.103752	0.01	0.01	0.031	3690	tags=52%, list=22%, signal=65%
CEREBRAL CORTEX DEVELOPMENT%GO%GO:0021987	CEREBRAL CORTEX DEVELOPMENT%GO%GO:0021987		22	0.7095328	2.100684	0.01	0.01	0.032	2798	tags=68%, list=17%, signal=82%
NEPHRON EPITHELIUM DEVELOPMENT%GO%GO:0072009	NEPHRON EPITHELIUM DEVELOPMENT%GO%GO:0072009		17	0.7486653	2.1002178	0.01	0.01	0.033	2137	tags=41%, list=13%, signal=47%
NEURON PROJECTION DEVELOPMENT%GO%GO:0031175	NEURON PROJECTION DEVELOPMENT%GO%GO:0031175		377	0.4808646	2.0993533	0.01	0.01	0.033	3690	tags=51%, list=22%, signal=64%
EPHRIN RECEPTOR SIGNALING PATHWAY%GO%GO:0048013	EPHRIN RECEPTOR SIGNALING PATHWAY%GO%GO:0048013		22	0.6867284	2.0988457	0.01	0.01	0.033	2524	tags=68%, list=15%, signal=80%
NEUROTRANSMITTER RELEASE CYCLE%REACTOME%REACT_13723.2	NEUROTRANSMITTER RELEASE CYCLE%REACTOME%REACT_13723.2		33	0.6472455	2.0981843	0.01	0.01	0.033	3101	tags=61%, list=19%, signal=74%
REGULATION OF NEURON DIFFERENTIATION%GO%GO:0045664	REGULATION OF NEURON DIFFERENTIATION%GO%GO:0045664		144	0.5121399	2.098049	0.01	0.01	0.033	4960	tags=60%, list=30%, signal=85%
REGULATION OF SYNAPSE STRUCTURE AND ACTIVITY%GO%GO:0050803	REGULATION OF SYNAPSE STRUCTURE AND ACTIVITY%GO%GO:0050803		30	0.6483487	2.0960739	0.01	0.01	0.033	1980	tags=53%, list=12%, signal=60%
AXONOGENESIS%GO%GO:0007409	AXONOGENESIS%GO%GO:0007409		324	0.48155874	2.0938222	0.01	0.01	0.036	3690	tags=52%, list=22%, signal=65%
DENDRITE DEVELOPMENT%GO%GO:0016358	DENDRITE DEVELOPMENT%GO%GO:0016358		25	0.6649973	2.0937035	0.01	0.01	0.036	1862	tags=60%, list=11%, signal=68%
REGULATION OF CYCLASE ACTIVITY%GO%GO:0031279	REGULATION OF CYCLASE ACTIVITY%GO%GO:0031279		35	0.62518686	2.0910003	0.01	0.01	0.038	2996	tags=46%, list=18%, signal=56%
TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA	TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA		34	0.6319164	2.0909739	0.01	0.01	0.038	2497	tags=65%, list=15%, signal=76%
ACTIVATION OF GABAB RECEPTORS%REACTOME%REACT_25330.1	ACTIVATION OF GABAB RECEPTORS%REACTOME%REACT_25330.1		37	0.6181723	2.0841649	0.01	0.01	0.042	3098	tags=54%, list=19%, signal=66%
REGULATION OF SYNAPTIC PLASTICITY%GO%GO:0048167	REGULATION OF SYNAPTIC PLASTICITY%GO%GO:0048167		27	0.66182506	2.0836284	0.01	0.01	0.042	1578	tags=56%, list=10%, signal=61%
BIOCARTA_BARRESTIN_SRC_PATHWAY%MSIGDB_C2%BIOCARTA_BARRESTIN_SRC_PATHWAY	BIOCARTA_BARRESTIN_SRC_PATHWAY%MSIGDB_C2%BIOCARTA_BARRESTIN_SRC_PATHWAY		15	0.74947715	2.0818725	0.01	0.01	0.043	3821	tags=93%, list=23%, signal=121%
HINDBRAIN DEVELOPMENT%GO%GO:0030902	HINDBRAIN DEVELOPMENT%GO%GO:0030902		28	0.6346255	2.0804675	0.01	0.01	0.044	2920	tags=57%, list=18%, signal=69%
SYNAPSE ORGANIZATION%GO%GO:0050808	SYNAPSE ORGANIZATION%GO%GO:0050808		45	0.59198606	2.0800977	0.01	0.01	0.044	2137	tags=44%, list=13%, signal=51%
NETRIN-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NETRIN-MEDIATED SIGNALING EVENTS	NETRIN-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NETRIN-MEDIATED SIGNALING EVENTS		32	0.6386082	2.0800545	0.01	0.01	0.044	5271	tags=91%, list=32%, signal=133%
INTERACTION BETWEEN L1 AND ANKYRINS%REACTOME%REACT_22266.1	INTERACTION BETWEEN L1 AND ANKYRINS%REACTOME%REACT_22266.1		26	0.6595743	2.077632	0.01	0.01	0.046	2217	tags=65%, list=13%, signal=75%
DENDRITE MORPHOGENESIS%GO%GO:0048813	DENDRITE MORPHOGENESIS%GO%GO:0048813		15	0.75683975	2.0705056	0.01	0.01	0.05	1862	tags=80%, list=11%, signal=90%
REGULATION OF SYNAPSE ORGANIZATION%GO%GO:0050807	REGULATION OF SYNAPSE ORGANIZATION%GO%GO:0050807		27	0.6553104	2.0687468	0.01	0.01	0.05	1980	tags=52%, list=12%, signal=59%
NEURON MIGRATION%GO%GO:0001764	NEURON MIGRATION%GO%GO:0001764		24	0.6729361	2.0674553	0.01	0.01	0.051	3425	tags=58%, list=21%, signal=74%
ADENYLATE CYCLASE-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007189	ADENYLATE CYCLASE-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007189		20	0.69499713	2.0673065	0.01	0.01	0.051	3098	tags=55%, list=19%, signal=68%
PALLIUM DEVELOPMENT%GO%GO:0021543	PALLIUM DEVELOPMENT%GO%GO:0021543		28	0.6585811	2.0671587	0.01	0.01	0.051	4095	tags=75%, list=25%, signal=100%
REGULATION OF NEUROGENESIS%GO%GO:0050767	REGULATION OF NEUROGENESIS%GO%GO:0050767		178	0.4983338	2.066473	0.01	0.01	0.052	4960	tags=57%, list=30%, signal=81%
GABA B RECEPTOR ACTIVATION%REACTOME%REACT_25031.1	GABA B RECEPTOR ACTIVATION%REACTOME%REACT_25031.1		37	0.6181723	2.0651093	0.01	0.01	0.053	3098	tags=54%, list=19%, signal=66%
CHOLINERGIC SYNAPSE%KEGG%HSA04725	CHOLINERGIC SYNAPSE%KEGG%HSA04725		105	0.51977634	2.0648081	0.01	0.01	0.053	3098	tags=47%, list=19%, signal=57%
MEMBRANE DEPOLARIZATION%GO%GO:0051899	MEMBRANE DEPOLARIZATION%GO%GO:0051899		39	1.14494866	3.7818726	0.01	0.01	0.5035	3344	tags=46%, list=14%, signal=53%
G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY, COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER%GO%GO:0007187	G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY, COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER%GO%GO:0007187		79	0.5431096	2.0579474	0.01	0.01	0.06	1781	tags=32%, list=11%, signal=35%
SIGNAL AMPLIFICATION%REACTOME%REACT_20524.2	SIGNAL AMPLIFICATION%REACTOME%REACT_20524.2		30	0.62355316	2.053847	0.01	0.01	0.062	1889	tags=57%, list=11%, signal=64%
TRAFFICKING OF AMPA RECEPTORS%REACTOME%REACT_18307.1	TRAFFICKING OF AMPA RECEPTORS%REACTOME%REACT_18307.1		24	0.66076833	2.049645	0.01	0.01	0.064	2790	tags=67%, list=17%, signal=80%
CELL PROJECTION MORPHOGENESIS%GO%GO:0048858	CELL PROJECTION MORPHOGENESIS%GO%GO:0048858		421	0.46602222	2.049103	0.01	0.01	0.065	3854	tags=48%, list=23%, signal=62%
EPHA FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA FORWARD SIGNALING	EPHA FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA FORWARD SIGNALING		31	0.63167936	2.046388	0.01	0.01	0.07	3703	tags=71%, list=22%, signal=91%
CTLA4 INHIBITORY SIGNALING%REACTOME%REACT_19405.1	CTLA4 INHIBITORY SIGNALING%REACTOME%REACT_19405.1		20	0.69321465	2.0462751	0.01	0.01	0.07	3524	tags=80%, list=21%, signal=102%
LIMBIC SYSTEM DEVELOPMENT%GO%GO:0021761	LIMBIC SYSTEM DEVELOPMENT%GO%GO:0021761		17	0.71893656	2.045892	0.01	0.01	0.071	4095	tags=88%, list=25%, signal=117%
GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME%REACT_18347.1	GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME%REACT_18347.1		24	0.66076833	2.0456073	0.01	0.01	0.073	2790	tags=67%, list=17%, signal=80%
CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GO%GO:0000904	CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GO%GO:0000904		392	0.46731114	2.0446215	0.01	0.01	0.073	3821	tags=49%, list=23%, signal=62%
ADENYLATE CYCLASE-INHIBITING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007193	ADENYLATE CYCLASE-INHIBITING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007193		23	0.66248506	2.0402303	0.01	0.01	0.077	3098	tags=57%, list=19%, signal=69%
SYNAPTIC VESICLE TRANSPORT%GO%GO:0048489	SYNAPTIC VESICLE TRANSPORT%GO%GO:0048489		34	0.6132794	2.0315957	0.01	0.01	0.086	4273	tags=79%, list=26%, signal=107%
BIOCARTA_NDKDYNAMIN_PATHWAY%MSIGDB_C2%BIOCARTA_NDKDYNAMIN_PATHWAY	BIOCARTA_NDKDYNAMIN_PATHWAY%MSIGDB_C2%BIOCARTA_NDKDYNAMIN_PATHWAY		19	0.6912692	2.030461	0.01	0.01	0.086	3702	tags=89%, list=22%, signal=115%
ION TRANSPORT BY P-TYPE ATPASES%REACTOME%REACT_25149.1	ION TRANSPORT BY P-TYPE ATPASES%REACTOME%REACT_25149.1		39	0.59549415	2.0161176	0.01	0.01	0.118	2082	tags=51%, list=13%, signal=59%
PHOSPHOLIPASE C-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007200	PHOSPHOLIPASE C-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007200		23	0.66280544	2.015859	0.01	0.01	0.118	1288	tags=30%, list=8%, signal=33%
REGULATION OF NEURON PROJECTION DEVELOPMENT%GO%GO:0010975	REGULATION OF NEURON PROJECTION DEVELOPMENT%GO%GO:0010975		113	0.5047426	2.0131109	0.01	0.01	0.122	4960	tags=62%, list=30%, signal=88%
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GO%GO:0031111	NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GO%GO:0031111		18	0.69589114	2.01299	0.01	0.01	0.124	2794	tags=67%, list=17%, signal=80%
LONG-TERM DEPRESSION%KEGG%HSA04730	LONG-TERM DEPRESSION%KEGG%HSA04730		62	0.5425928	2.012393	0.01	0.01	0.124	3526	tags=63%, list=21%, signal=80%
SODIUM ION TRANSPORT%GO%GO:0006814	SODIUM ION TRANSPORT%GO%GO:0006814		39	0.5804217	2.0108054	0.01	0.01	0.124	3249	tags=38%, list=20%, signal=48%
DARPP-32 EVENTS%REACTOME%REACT_15334.1	DARPP-32 EVENTS%REACTOME%REACT_15334.1		26	0.64487934	2.0107572	0.01	0.01	0.125	2651	tags=73%, list=16%, signal=87%
NETRIN-1 SIGNALING%REACTOME%REACT_22237.1	NETRIN-1 SIGNALING%REACTOME%REACT_22237.1		39	0.58277667	2.0068548	0.01	0.01	0.13	2772	tags=51%, list=17%, signal=61%
NONGENOTROPIC ANDROGEN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONGENOTROPIC ANDROGEN SIGNALING	NONGENOTROPIC ANDROGEN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONGENOTROPIC ANDROGEN SIGNALING		29	0.61840343	2.003859	0.01	0.01	0.132	3821	tags=72%, list=23%, signal=94%
CELL PART MORPHOGENESIS%GO%GO:0032990	CELL PART MORPHOGENESIS%GO%GO:0032990		429	0.45622316	1.9992126	0.01	0.01	0.14	3854	tags=48%, list=23%, signal=61%
CELL MORPHOGENESIS%GO%GO:0000902	CELL MORPHOGENESIS%GO%GO:0000902		496	0.45030737	1.996703	0.01	0.01	0.145	3854	tags=45%, list=23%, signal=57%
AXON GUIDANCE%GO%GO:0007411	AXON GUIDANCE%GO%GO:0007411		275	0.46218583	1.9922048	0.01	0.01	0.151	3690	tags=51%, list=22%, signal=64%
CXCR3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR3-MEDIATED SIGNALING EVENTS	CXCR3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR3-MEDIATED SIGNALING EVENTS		34	0.60043365	1.981729	0.01	0.01	0.178	3821	tags=71%, list=23%, signal=92%
REGULATION OF CELL PROJECTION ORGANIZATION%GO%GO:0031344	REGULATION OF CELL PROJECTION ORGANIZATION%GO%GO:0031344		145	0.47822466	1.9763675	0.01	0.01	0.193	4754	tags=58%, list=29%, signal=81%
ACTIVATION OF MAPKK ACTIVITY%GO%GO:0000186	ACTIVATION OF MAPKK ACTIVITY%GO%GO:0000186		39	0.5777711	1.9760789	0.01	0.01	0.194	4559	tags=64%, list=28%, signal=88%
THROMBOXANE SIGNALLING THROUGH TP RECEPTOR%REACTOME%REACT_20647.2	THROMBOXANE SIGNALLING THROUGH TP RECEPTOR%REACTOME%REACT_20647.2		23	0.6446061	1.9756576	0.01	0.01	0.196	1784	tags=57%, list=11%, signal=63%
ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 12%REACTOME%REACT_20653.2	ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 12%REACTOME%REACT_20653.2		21	0.66929716	1.9724683	0.01	0.01	0.204	1889	tags=62%, list=11%, signal=70%
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%REACT_697.4	ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%REACT_697.4		23	0.64102006	1.9718446	0.01	0.01	0.204	3408	tags=70%, list=21%, signal=88%
CHAPERONIN-MEDIATED PROTEIN FOLDING%REACTOME%REACT_17004.2	CHAPERONIN-MEDIATED PROTEIN FOLDING%REACTOME%REACT_17004.2		42	0.56492573	1.9703074	0.01	0.01	0.21	5270	tags=74%, list=32%, signal=108%
BIOCARTA_CHREBP2_PATHWAY%MSIGDB_C2%BIOCARTA_CHREBP2_PATHWAY	BIOCARTA_CHREBP2_PATHWAY%MSIGDB_C2%BIOCARTA_CHREBP2_PATHWAY		42	0.56714785	1.9698185	0.01	0.01	0.212	4941	tags=76%, list=30%, signal=108%
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION%GO%GO:0031346	POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION%GO%GO:0031346		79	0.519192	1.9618903	0.01	0.01	0.238	5271	tags=63%, list=32%, signal=93%
TRANSLOCATION OF GLUT4 TO THE PLASMA MEMBRANE%REACTOME%REACT_147867.2	TRANSLOCATION OF GLUT4 TO THE PLASMA MEMBRANE%REACTOME%REACT_147867.2		53	0.5400439	1.9608984	0.01	0.01	0.239	3907	tags=72%, list=24%, signal=94%
BEHAVIOR%GO%GO:0007610	BEHAVIOR%GO%GO:0007610		87	0.50526243	1.9570493	0.01	0.01	0.249	3462	tags=43%, list=21%, signal=54%
S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY	S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY		25	0.63371587	1.9524046	0.01	0.01	0.266	2437	tags=60%, list=15%, signal=70%
REGULATION OF POSTSYNAPTIC MEMBRANE POTENTIAL%GO%GO:0060078	REGULATION OF POSTSYNAPTIC MEMBRANE POTENTIAL%GO%GO:0060078		16	0.7005506	1.9405082	0.01	0.01	0.306	3283	tags=69%, list=20%, signal=86%
ACTIVATION OF NMDA RECEPTOR UPON GLUTAMATE BINDING AND POSTSYNAPTIC EVENTS%REACTOME%REACT_20563.3	ACTIVATION OF NMDA RECEPTOR UPON GLUTAMATE BINDING AND POSTSYNAPTIC EVENTS%REACTOME%REACT_20563.3		38	0.5791885	1.9391896	0.01	0.01	0.312	3265	tags=68%, list=20%, signal=85%
