	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
MITOTIC ANAPHASE%GO%GO:0000090	0	1.3065208	0	0	1.8286043	1.7508003	0	0	0	1.795877	0	0	1.4293203	0	0	1.599166	0	1.4114372	1.1864413	0	1.4979535	0	0	1.1779926	0	1.410002	1.1553817	1.0560145	0
CD28 CO-STIMULATION%REACTOME%REACT_19183.3	0	1.2278321	0	0	1.8253977	0	0	0	0	0.9795366	1.531907	0.9029346	1.6539104	0	1.0857443	0	0	0	1.1993759	0	1.7667035	0	0	1.4396316	0	0	1.8306198	1.0037527	1.976683
TRANSCRIPTION FROM RNA POLYMERASE I PROMOTER%GO%GO:0006360	1.155192	1.5756357	0	1.3083792	1.8249578	1.3131458	0	0	0	1.2663409	0	0	0	0	0	1.1398537	0	0	0.70919776	0	1.453226	0	0	0.80740523	1.0906675	1.349972	0.91814625	0.8981065	0
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME%REACT_13565.2	0.9482346	0	0	1.325695	1.8233194	1.659739	0	1.4228257	0	2.2372935	0	0	1.1829699	0	0	1.5792453	0	2.1495051	1.3030374	0	1.2785888	0	0	0	0	1.2619542	0	0	0
PERK REGULATED GENE EXPRESSION%REACTOME%REACT_18277.3	1.3330168	1.5184002	0	0	1.8214668	1.5006092	0	0	0	1.654701	0	0	1.1054181	0	0	1.4967635	0	1.1353239	1.1237669	0	1.6786824	0	0	0.96506256	0	1.3170022	1.2334151	1.4346417	0
REGULATION OF MITOCHONDRIAL OUTER MEMBRANE PERMEABILIZATION%GO%GO:1901028	0	0	0	1.0573562	1.8210891	0.63278466	0	1.0172802	1.2711086	1.4028645	1.403438	0	1.5672314	0	0	0.97714573	0	1.0295936	0.83226573	0	1.0968437	0	0	0	0	0	1.568118	0	1.9161999
COLORECTAL CANCER%KEGG%HSA05210	0	1.3562045	0	0	1.8209164	0.8799121	0	0	0	1.1120548	1.4143612	0	1.681416	0	0	0.86101973	0	0	1.0806385	0	1.489565	0	0	1.1870975	0	0.77183235	1.1637388	0.92687404	1.8145001
DNA DAMAGE CHECKPOINT%GO%GO:0000077	0.83871293	1.153894	0	0.79812646	1.8204814	1.5849153	0	0	0	1.7891779	0	0	1.2400013	0	0	1.4147161	0	1.644101	1.0910226	0	1.551633	0	0	1.0917115	0	1.2416149	0.9609444	0.8790421	0
HISTONE H3-K4 METHYLATION%GO%GO:0051568	1.2044873	1.5393423	0	0.83907896	1.8184668	1.5859991	0	0.81645054	0	1.068252	0	0	1.2122761	0	0	1.5243882	0	0	1.2785866	0	1.7608802	0	0	0.88307595	0	1.0267094	1.1948069	1.212969	0
FAS%IOB%FAS	0	1.3637825	0	0	1.8158822	1.0484619	0	0	0	1.1268363	0	0	1.1052674	0	0	1.1264393	0	0.9285247	0	0	1.5502625	0	0	1.5505794	0	0.9505087	1.673829	1.1947238	0
BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY	0	1.3033665	1.37468	0	1.8156335	0	0	0	0	0	1.3341717	0	0	0	1.1280166	0	0	0	1.2312822	0	1.466421	0	0	1.4079145	1.1801474	1.225626	1.2035369	0	1.442236
EPO%IOB%EPO	0	1.4325193	1.1405826	0	1.8151517	0	0	0	0	0	1.3386595	1.2481878	1.2598037	0	0.9650816	0	0	0	0.9848815	0	1.5130075	0	0	1.5058628	1.2827924	0.9412416	1.2124673	1.224204	1.7147824
MITOTIC CELL CYCLE CHECKPOINT%GO%GO:0007093	0	1.0410606	0	0.9017056	1.8145317	1.6485333	0	1.3629792	0	1.7784148	0	0	1.4962319	0	0	1.6083987	0	1.739946	1.1835004	0	1.3807256	0	0	0.99925995	0	1.2719038	0	0.86437887	0
ORC1 REMOVAL FROM CHROMATIN%REACTOME%REACT_1156.2	1.06519	0.94910777	0	0.82731086	1.8134431	1.7080135	0	1.6540718	0	2.1814296	0	0	1.4791378	0	0	1.7569469	0	2.2177873	1.0870013	0	1.4950752	0	0	0.89388067	0	1.4084189	0	0	0
REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY%GO%GO:1900739	0	0	0	1.0266473	1.8129203	0	0	0	0	1.2408587	1.5867718	0	1.7751999	0	0	0.788077	0	1.0903635	0.97422826	0	1.0177963	0	0	0	0	0.6253501	1.5214684	0	1.9603524
ANAPHASE%GO%GO:0051322	0	1.3035556	0	0	1.8094872	1.7561858	0	0	0	1.7731147	0	0	1.4099288	0	0	1.6002133	0	1.4171673	1.1749846	0	1.4891744	0	0	1.1587733	0	1.4000537	1.1840442	1.0431898	0
MITOTIC G1-G1 S PHASES%REACTOME%REACT_21267.3	1.0849319	1.1423255	0	0	1.8089483	1.7421149	0	1.1768165	0	1.8873413	0	0	1.4583391	0	0	1.6625161	0	1.9986839	0.99357224	0	1.5351661	0	0	1.1628653	0	1.3118347	1.0067593	0	0
PROTEIN POLYUBIQUITINATION%GO%GO:0000209	0	1.1433265	0	0.9624713	1.8088253	1.3431747	0	0	0	1.731586	0	0	1.5996166	0	0	1.4011016	0	1.353639	1.2458376	0	1.4098322	0	0	0.89050156	0	1.3321316	0	0.69489956	0
POSITIVE REGULATION OF CELL CYCLE ARREST%GO%GO:0071158	0	0.8821601	0	0.861667	1.8078005	1.6110855	0	1.1927723	0	2.078987	0	0	1.2701607	0	0	1.7587947	0	1.9669526	1.2101142	0	1.365246	0	0	0	0	1.2745669	0	0.99672407	0
PROTEASOME%KEGG%HSA03050	1.0377386	0	0	1.3374499	1.8067251	1.6942836	0	1.6671962	0	2.1986318	0	0	1.3783877	0	0	1.5501353	0	2.2601156	1.3592641	0	1.3228186	0	0	0	0	1.2414255	0	0	0
REGULATION OF DNA METABOLIC PROCESS%GO%GO:0051052	0.93819815	1.5984269	0	0	1.8063959	1.400339	0	0	0	1.6343166	0	0	1.3302667	0	0	1.3872596	0	1.209036	0.99569404	0	1.7560819	0	0	1.2062322	0	1.3256851	1.5870177	1.0434793	0
REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GO%GO:0006521	0.86777544	0	0	1.3143439	1.8049285	1.6151539	0	1.3562678	0	2.1502092	0	0	1.1739941	0	0	1.6035167	0	2.1310368	1.236528	0	1.2012945	0	0	0	0	1.2273697	0	0.78197354	0
INTERPHASE%GO%GO:0051325	1.346348	1.5555687	0	0	1.8042836	1.6979488	0	1.135197	0	1.9592727	0	0	1.4461305	0	0	1.8179584	0	2.0102992	1.0586904	0	1.5767946	0	0	1.1561555	0	1.4103009	1.3697598	0.7625948	0
PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION%GO%GO:0032446	0	1.4426429	0	0.74651587	1.8032974	1.333275	0	0	0	1.5544773	0.81480426	0	1.50269	0	0	1.197237	0	1.2249386	1.3721563	0	1.5190158	0	0	0.93518484	0	1.2099397	1.0156617	0.88290024	0
DNA REPLICATION PRE-INITIATION%REACTOME%REACT_734.3	1.2247134	1.0365305	0	0.8263568	1.802049	1.7553813	0	1.6759918	0	2.1800983	0	0	1.3779289	0	0	1.7668427	0	2.209565	1.0366143	0	1.4777371	0	0	0.87067646	0	1.3057698	0	0	0
CXCR4%IOB%CXCR4	0	1.4914683	0	0	1.8018537	0	1.0074313	0	0	0	1.1218438	1.05966	1.0753344	0	1.0896447	0	0	0	0.8414815	0	1.620603	0	0	1.820977	1.0407513	0.88949865	1.8078903	1.2927686	2.1790771
BMAL1:CLOCK NPAS2 ACTIVATES CIRCADIAN EXPRESSION%REACTOME%REACT_111118.3	0.86838484	1.3852454	0	0	1.8017821	1.2817248	0	0	0	1.1311224	0	0.72877187	0.56075686	0	0	1.0912149	0	0	1.4181026	0	1.5498825	0	0	1.8474251	0	0.97517794	1.6350341	1.2414895	0
C-MYC PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%C-MYC PATHWAY	0	1.5523362	0	0	1.7999324	1.3155777	0	0	0	1.0361683	0	0	1.1030507	0	0	1.2063046	0	0	1.1539687	0	1.6264294	0	0	1.2326514	1.0501851	0.94245154	1.0153219	1.3572098	0
TOLL LIKE RECEPTOR 5 (TLR5) CASCADE%REACTOME%REACT_9061.5	0	1.4835888	1.3458194	0	1.7988929	0.8883049	0.94499224	0	0	0.7578591	1.125426	0	1.0882448	0	1.0318302	1.0777129	0	0	1.0801468	0	1.6220376	0	0	1.5597123	1.5215915	1.0927949	1.2672224	1.145172	1.0296994
B CELL ACTIVATION%REACTOME%REACT_118773.4	0	1.318275	0	0.86503214	1.7984616	1.0525361	0	0	0	1.3546435	0.90841484	0	1.3046753	0	0	1.1036075	0	1.0979168	1.2402116	0	1.4952215	0	0	1.1753566	0	0.988195	1.232613	1.0799925	1.3376831
CELLULAR MACROMOLECULAR COMPLEX ASSEMBLY%GO%GO:0034622	1.566293	1.4192873	0	0	1.7984289	1.547079	0	0	0	1.6955936	0	0	1.7066739	0	0	1.6403816	0	1.5736926	1.3553898	0	1.4979042	0	0	0	0	1.2960753	1.4985303	1.2180548	0
GM-CSF%IOB%GM-CSF	0	1.3122568	0	0	1.7972016	0.79212105	0	0	0	0	0.9816208	0	1.1494943	0	0	0	0	0	1.0271866	0	1.4660772	0	0	1.606497	0.9645722	0.97000617	1.5673962	1.3175503	1.8842977
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GO%GO:0072331	1.0155126	1.1270204	0	0.9254915	1.7970353	1.5678145	0	1.0760638	0	1.7966317	0	0	1.0702378	0	0	1.6575984	0	1.7667842	1.1383499	0	1.3997501	0	0	0.98063946	0	1.2781365	0	1.0146115	0
PROTEIN UBIQUITINATION%GO%GO:0016567	0	1.4273688	0	0.751648	1.7968528	1.2935607	0	0	0	1.5224781	0.85522676	0	1.5043935	0	0	1.2104857	0	1.1817266	1.392761	0	1.4805349	0	0	0.9961416	0	1.2120397	0.8933492	0.84558916	0
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME%REACT_6769.1	1.4997523	1.6574798	0	0	1.7956725	1.940052	0	1.043323	0	1.8199472	0	0	1.1080403	0	0	1.5750085	0	1.6462195	0	0	1.6389877	0	0	1.4125355	0	1.3142428	1.756898	0	0
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME%REACT_25222.2	0	1.5446614	1.3738754	0	1.795548	0.88372886	0	0	0	0.78178257	1.0805187	0	1.1268606	0	0.9991241	1.0713698	0	0	1.0697958	0	1.617383	0	0	1.5648757	1.539675	1.1004871	1.3459648	1.1555265	1.002104
MITOTIC M-M G1 PHASES%REACTOME%REACT_21300.3	1.0096684	1.2799532	0	0	1.7950423	1.7161975	0	0	0	1.8466032	0	0	1.5231702	0	0	1.5854234	0	1.5465384	1.1050322	0	1.5159149	0	0	1.3439819	0	1.4039093	1.326321	0.7877958	0
SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME%REACT_2148.2	1.0714126	0.93923765	0	0.8261734	1.7944248	1.6926903	0	1.6661005	0	2.2187147	0	0	1.4593164	0	0	1.7578418	0	2.2190032	1.0884056	0	1.4886253	0	0	0.9018232	0	1.410919	0	0	0
RETINOIC ACID RECEPTORS-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RETINOIC ACID RECEPTORS-MEDIATED SIGNALING	1.0076734	1.0983143	0	1.0395842	1.7943684	1.2340922	0	0	0	1.1110281	0	0	1.0702833	0	0	0.94532263	0	0	1.1057216	0	1.5252024	0	0	1.85187	0.7525406	1.465402	1.1768904	0	0
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME%REACT_27215.3	0	1.5029501	1.3448715	0	1.7921597	0.8850359	0.92861724	0	0	0.7658468	1.1224282	0	1.090295	0	1.0325993	1.0730492	0	0	1.0756434	0	1.6130631	0	0	1.5725625	1.5323129	1.0971156	1.2684815	1.1454251	1.0266914
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GO%GO:1901991	0	1.0493784	0	0.7470767	1.7919141	1.589437	0	1.1813638	0	1.714708	0	0	1.5079029	0	0	1.6417133	0	1.642357	1.2211189	0	1.3383646	0	0	1.0158702	0	1.2608056	0.8711661	0.85677534	0
REGULATION OF RNA STABILITY%GO%GO:0043487	1.0289005	1.6299468	0	0	1.7914562	1.5974598	0	0	0	1.4854239	0	0	1.6444185	0	0	1.8039757	0	1.5524355	0.8270784	0	1.5851789	0	0	0.93526703	0	1.3677548	1.5462245	1.1183562	0
T CELL ACTIVATION%GO%GO:0042110	0	1.5532924	1.1979448	0	1.7914274	0	0.86173964	0	0	0	0	1.2836775	0	0	0	0	0	0.6973671	0	0	1.7207954	0	1.6285459	1.696225	1.2799133	0.51300925	2.1437743	1.196291	1.615748
TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%REACT_9020.4	0	1.5457761	1.3836794	0	1.791175	0.880632	0	0	0	0.7783498	1.1005365	0	1.1184025	0	1.0107684	1.0662167	0	0	1.0527946	0	1.6176271	0	0	1.5452294	1.5617913	1.0891567	1.3479688	1.1619633	0.998767
ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%REACT_118656.2	0	1.1985594	0	1.0199777	1.7906611	1.31304	0	1.1910536	0	1.9000273	0	0	1.0220505	0	0	1.3901819	0	1.6902109	1.3143173	0	1.4966555	0	0	1.1323208	0	1.182566	0	0.9212603	0
G1 S TRANSITION%REACTOME%REACT_1783.2	1.2334303	1.0951954	0	0	1.7906415	1.8143669	0	1.3408793	0	2.0331848	0	0	1.4380989	0	0	1.6522486	0	2.0992985	1.000482	0	1.462151	0	0	1.0234668	0	1.3394673	0	0	0
MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0031571	0	0.75661016	0	0.9702869	1.7902216	1.6141864	0	1.2954748	0	2.0981357	0	0	1.286941	0	0	1.6995747	0	1.9790046	1.2199606	0	1.4031864	0	0	0	0	1.2282678	0	0.9362186	0
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GO%GO:0042770	0.9857345	1.0667965	0	0.9951178	1.7871312	1.5163293	0	1.1510526	0	1.7941408	0	0	1.1650186	0	0	1.5944903	0	1.8640867	1.1483557	0	1.4558631	0	0	0.97016007	0	1.1960514	0	0.9587471	0
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GO%GO:0030330	0.8879276	0.95369834	0	0.96866727	1.7867993	1.6075532	0	1.157893	0	1.9108524	0	0	1.2397357	0	0	1.6708337	0	1.9248664	1.1687846	0	1.423175	0	0	0	0	1.2624227	0	1.0242139	0
NEGATIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GO%GO:0051436	0	1.0118425	0	0.9839637	1.786465	1.6402526	0	1.3872974	0	2.0318973	0	0	1.4791437	0	0	1.6164926	0	1.9878519	1.3101033	0	1.3290812	0	0	0	0	1.3406808	0	0.9089436	0
SIGNAL TRANSDUCTION INVOLVED IN DNA INTEGRITY CHECKPOINT%GO%GO:0072401	0	0.87027884	0	0.92828256	1.7863731	1.6276911	0	1.3288312	0	2.1101654	0	0	1.2848203	0	0	1.6837116	0	2.0178168	1.2073627	0	1.3904543	0	0	0	0	1.2368445	0	0.88932294	0
OLFACTORY SIGNALING PATHWAY%REACTOME%REACT_15488.3	0.9502585	0.74473464	0.9591234	0.95230705	1.7861016	1.6670709	1.645698	2.1852229	1.4552534	1.2231772	1.5825559	2.020409	1.428625	1.5091432	1.8770317	1.5652337	1.7689804	1.9138501	1.6078291	1.0672644	1.2045866	1.4438953	1.1553353	1.0555338	0.7276583	1.1997566	0.9365136	0	2.5403545
BIOCARTA_CHEMICAL_PATHWAY%MSIGDB_C2%BIOCARTA_CHEMICAL_PATHWAY	0	1.1702393	0	0.7935278	1.785093	0.824935	0.90839946	0	0	0.86804587	0	0	0	0	0	1.0529745	0	0	0.67829734	0	1.2705041	0	0	0.98714423	0.9996377	0	1.3711665	0.8736994	1.8235203
M G1 TRANSITION%REACTOME%REACT_1725.3	1.2264867	1.0414889	0	0.8248556	1.783988	1.7475123	0	1.6590607	0	2.2012932	0	0	1.3760188	0	0	1.7562025	0	2.2247677	1.0289032	0	1.4849892	0	0	0.8480752	0	1.2943966	0	0	0
NUCLEOTIDE-EXCISION REPAIR, DNA GAP FILLING%GO%GO:0006297	1.5369349	1.613798	0	0	1.7826856	1.8897527	0	0	0	1.7717915	0	0	0.9684374	0	0	1.6230731	0	1.5355353	1.2653588	0	1.4916381	0	0	1.763014	0	1.0974414	1.3026994	0	0
TRAIL%IOB%TRAIL	0.9913757	1.4724845	0	0	1.7821	1.1586976	0	0	0	1.061427	0	0	0	0	0	1.259009	0	0	0.63524896	0	1.5214185	0	0	1.6002284	0	0.7102226	1.5633963	0.9532166	0
MITOTIC DNA DAMAGE CHECKPOINT%GO%GO:0044773	0	0.80351007	0	0.94882	1.7807887	1.6384616	0	1.296984	0	2.1127634	0	0	1.2735256	0	0	1.6917423	0	1.9545085	1.1546588	0	1.3925478	0	0	0	0	1.2357047	0	0.9363694	0
G1 DNA DAMAGE CHECKPOINT%GO%GO:0044783	0	0.7596416	0	0.95693934	1.7803056	1.6322199	0	1.3070806	0	2.1203787	0	0	1.2798166	0	0	1.6856846	0	1.9651854	1.2335931	0	1.3958822	0	0	0	0	1.2139543	0	0.9440095	0
REGULATION OF LYMPHOCYTE DIFFERENTIATION%GO%GO:0045619	0.56472796	1.6171421	1.0239989	0.8540219	1.7788657	0.55514055	1.1226814	0.9141118	0	0.7680335	0	1.2793401	0	0	0	0	1.242356	0.88811827	0.74529505	0.7140712	1.833056	0	1.5105447	1.710296	0.9649323	0.5767774	1.6871754	0.82267874	1.3479363
M-CSF%IOB%M-CSF	0	1.4882919	0	0	1.7735698	0	1.1521991	0	0	0	0.8404812	0	0.88231885	0	0	0	0	0	0.7132148	0	1.5627971	0	0	1.9665248	1.4476352	0.8838653	1.8063588	1.1551942	2.0032
SIGNAL TRANSDUCTION INVOLVED IN CELL CYCLE CHECKPOINT%GO%GO:0072395	0	0.84428114	0	0.90519595	1.7725588	1.603357	0	1.3453548	0	2.055587	0	0	1.2963922	0	0	1.6764055	0	2.0479991	1.1963531	0	1.417353	0	0	0	0	1.2618141	0	0.87429094	0
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%REACT_6871.2	0	0.9340153	0	1.1133702	1.7715367	1.6144936	0	1.4078488	0	2.082802	0	0	1.5030785	0	0	1.6117541	0	1.9404619	1.3618277	0	1.3436793	0	0	0	0	1.3307426	0	0.8688036	0
MITOTIC DNA INTEGRITY CHECKPOINT%GO%GO:0044774	0	0.84032494	0	0.91203105	1.7702714	1.6611559	0	1.2657341	0	2.0774083	0	0	1.2560909	0	0	1.7206062	0	1.8936769	1.1825974	0	1.4193566	0	0	0	0	1.2369518	0	0.9146707	0
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%REACT_6761.2	0	0.92456913	0	1.0987495	1.7702403	1.6305795	0	1.3915132	0	2.09886	0	0	1.5040315	0	0	1.6107929	0	1.9943316	1.3470361	0	1.3405664	0	0	0	0	1.3247383	0	0.84591794	0
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%REACT_1258.3	1.6958778	1.5778325	0	0.843492	1.7694193	1.7452668	0	2.2968266	0	2.2133436	0	0	1.575005	0	0	1.992183	0	2.5558732	0	0	1.7150465	0	0	0	0	1.3967489	0	2.16723	0
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%REACT_697.4	0	0	0	0.8990264	1.7675065	0	0	0	0	1.4683828	1.7122906	0	1.9718446	0	0	0.9322646	0	1.0998185	1.0680182	0	0.9295476	0	0	0	0	0.7517575	1.4189937	0	2.0465717
REMOVAL OF LICENSING FACTORS FROM ORIGINS%REACTOME%REACT_207.3	1.1414483	0.9649511	0	0.84323263	1.7674239	1.7014457	0	1.728759	0	2.1800494	0	0	1.4562725	0	0	1.7304115	0	2.1631317	1.0724673	0	1.4918805	0	0	0.88745093	0	1.3936303	0	0	0
ST_ERK1_ERK2_MAPK_PATHWAY%MSIGDB_C2%ST_ERK1_ERK2_MAPK_PATHWAY	1.4072285	1.355233	0	0	1.7664517	0.7655186	0	0	0	0.660492	0.9884625	0	1.014911	0	0.94349056	0	0	0	0.6833049	0	1.5297506	0	0	1.6581227	1.2458926	0.8095617	1.2219149	1.0986658	0.9730611
REGULATION OF GLUCOSE TRANSPORT%GO%GO:0010827	0	1.306396	0	0	1.7662898	1.1145061	0	1.0121685	0	1.0745703	0	0	0.8875032	0	0	0.81119484	0	0	1.2939911	0	1.494844	0	0	1.4791672	1.162665	1.379875	1.4336708	1.5257674	0
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%REACT_6785.1	0	0.95571434	0	1.0844908	1.7656313	1.6235806	0	1.407582	0	2.0242946	0	0	1.4746649	0	0	1.6270994	0	1.9420863	1.3663425	0	1.331965	0	0	0	0	1.3351192	0	0.9007893	0
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GO%GO:0042771	1.1512359	1.6567082	0	0	1.7651824	1.1865077	0	0	0	1.5736129	0	0	0	0	0	1.3868333	0	0	0.5739998	0	1.6034719	0	0	1.3501875	0	0.9665389	1.3020566	0.6351771	0
TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME%REACT_9027.5	0	1.4964478	1.3242414	0	1.7643673	0.88717175	0.9382729	0	0	0.7662853	1.1103404	0	1.0983758	0	1.0291686	1.0748038	0	0	1.0859985	0	1.6222155	0	0	1.5618523	1.5513686	1.0944972	1.2624358	1.148666	1.0368557
ST_P38_MAPK_PATHWAY%MSIGDB_C2%ST_P38_MAPK_PATHWAY	0.8824383	1.2357488	1.0114297	0	1.7641853	0.7810443	0	0	0	0.966397	0.8043358	0.92241704	0	0	0	1.1544416	0	0	0.8314815	0	1.5205121	0	0	1.2614917	1.3434073	1.2627032	1.3550501	1.1335973	1.4363637
REGULATION OF DNA REPLICATION%REACTOME%REACT_829.4	1.1393827	0.9935712	0	0.84324956	1.7641335	1.6851314	0	1.6939214	0	2.1876783	0	0	1.4446831	0	0	1.7186618	0	2.1721547	1.0795223	0	1.4953343	0	0	0.86846495	0	1.3742628	0	0	0
BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY	0	1.3060726	0.8253919	0	1.7634753	0	0	0	0	0	1.2324259	0	1.1176324	0	0.83790666	0	0	0	1.2505665	0	1.4725856	0	0	1.3874689	1.113901	0.9976095	1.2938871	0.7660497	1.7351335
SIGNAL TRANSDUCTION INVOLVED IN DNA DAMAGE CHECKPOINT%GO%GO:0072422	0	0.8557428	0	0.92845577	1.7621927	1.6254401	0	1.3400527	0	2.094341	0	0	1.2761291	0	0	1.7156761	0	2.0534148	1.2058537	0	1.4033353	0	0	0	0	1.240172	0	0.8888965	0
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT%GO%GO:0072413	0	0.8227895	0	0.9260955	1.7613989	1.6185182	0	1.3496616	0	2.1038244	0	0	1.2927397	0	0	1.736852	0	2.0235493	1.2203214	0	1.4071163	0	0	0	0	1.2606456	0	0.90263283	0
CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME%REACT_9029.2	0	0.97736204	0	1.0335168	1.7610737	1.6708866	0	1.4383916	0	2.0969384	0	0	1.3346107	0	0	1.4878904	0	2.0682034	1.2517052	0	1.3832191	0	0	0	0	1.3485048	0	0.7810332	0
REGULATION OF INTERLEUKIN-12 PRODUCTION%GO%GO:0032655	0	1.6802125	0	0.94670564	1.7606324	0	0.85458857	0.69742966	0	0	0.5121071	0.748648	0	0.6977941	0	0	0.5683256	0.8461812	0.64335823	0	1.4493736	0	1.0519776	1.7852799	1.0975866	0	1.5679122	1.3052571	1.4462916
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GO%GO:0006418	0	1.6773121	0	1.3898509	1.759355	1.6203454	0	0	0	1.0565907	1.3092947	0	0	0	0	1.4429688	0	1.2376815	1.5701518	0	1.4796661	0	0	0	0	1.1564932	0	1.7200022	0
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0072431	0	0.8312176	0	0.94040275	1.7578628	1.6135646	0	1.3661727	0	2.1303544	0	0	1.2972229	0	0	1.7157944	0	2.0204003	1.2303061	0	1.4168715	0	0	0	0	1.2620958	0	0.9239518	0
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GO%GO:0006977	0	0.82207185	0	0.94330734	1.7564882	1.6200631	0	1.3668824	0	2.0984657	0	0	1.2887781	0	0	1.7339777	0	2.0175786	1.2189422	0	1.3886378	0	0	0	0	1.2607081	0	0.91667074	0
NEGATIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051444	0	1.0558286	0	0.9939066	1.7561152	1.6487343	0	1.3330635	0	1.9896122	0	0	1.4943146	0	0	1.6103772	0	1.9012709	1.2873515	0	1.3036892	0	0	0	0	1.3709008	0	0.93777126	0
NEGATIVE REGULATION OF PROTEIN UBIQUITINATION%GO%GO:0031397	0	1.0684623	0	1.0302507	1.755824	1.5458498	0	0	0	1.794896	0	0	1.4389716	0	0	1.549063	0	1.6708319	1.205949	0	1.3166039	0	0	1.0148721	0	1.3427112	0	0.99093693	0
INTERPHASE OF MITOTIC CELL CYCLE%GO%GO:0051329	1.233562	1.4975014	0	0	1.755404	1.7564229	0	0	0	1.9210843	0	0	1.392908	0	0	1.789949	0	1.9659654	1.0194042	0	1.5490729	0	0	1.2945528	0	1.377761	1.2889038	0.71672434	0
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%REACT_6781.3	0	0.9447307	0	0.9976733	1.755137	1.6526659	0	1.4453075	0	2.0805154	0	0	1.5369242	0	0	1.6244806	0	2.0285113	1.2579641	0	1.3506616	0	0	0.8917475	0	1.3592315	0	0.84977406	0
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS%GO%GO:0090305	1.0402749	1.4393007	0	0	1.754496	1.5019387	0	0	0	1.4984707	0	0	0.6716984	0	0	1.5246664	0	1.0663123	1.1128742	0	1.6768206	0	0	0	0	1.163926	1.2941854	1.2037128	0
TOLL-LIKE RECEPTOR 5 SIGNALING PATHWAY%GO%GO:0034146	0	1.6553233	1.4672251	0	1.7541263	0.98203725	0	0	0	0.85669136	0.9903971	0	0.9992788	0	0	0.906472	0	0	0.967573	0	1.7626728	0	0	1.5784276	1.4487945	1.1192989	1.2568135	1.0880319	0
NEGATIVE REGULATION OF LIGASE ACTIVITY%GO%GO:0051352	0	1.0512519	0	1.004225	1.7525973	1.6460539	0	1.3157514	0	1.9804007	0	0	1.4992563	0	0	1.608175	0	1.9198905	1.2803464	0	1.3198968	0	0	0	0	1.3802515	0	0.9440791	0
