	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%REACT_13464.2	0	0	0	0	0	1.6152321	0	0	0	2.317377	0	0	0	0	0	0	0	2.1219132	0	0	0	0	0	0	0	0	0	0	0
PROTEIN FOLDING%REACTOME%REACT_16952.2	0	0	0	0	0	1.6080207	0	0	0	1.7156742	1.8272359	0	2.0347974	0	0	1.7772248	0	0	0	0	0	0	0	0	0	0	0	0	0
CELL ADHESION MOLECULES (CAMS)%KEGG%HSA04514	0	0	0	0	0	0	2.4983056	0	0	0	0	1.8604877	0	0	1.9179441	0	0	0	0	0	0	0	2.494338	0	2.139212	0	0	0	0
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	0	0	0	0	0	0	2.3334706	0	0	0	0	2.7155333	0	0	0	0	1.824965	0	0	0	0	2.7077878	2.62541	0	2.0703824	0	0	0	0
COLLAGEN FIBRIL ORGANIZATION%GO%GO:0030199	0	0	0	0	0	0	2.3084588	2.032238	2.56043	0	0	2.7058036	0	0	0	0	0	0	0	0	0	2.836225	2.2020383	0	2.3587198	0	0	1.8542825	0
TERMINATION OF O-GLYCAN BIOSYNTHESIS%REACTOME%REACT_115835.1	0	0	0	0	0	0	2.3004472	1.9797593	1.9760473	0	0	0	0	0	0	0	0	0	0	0	0	2.3877618	2.2291887	0	1.8944377	0	0	0	0
GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTO AND NEOLACTO SERIES%KEGG%HSA00601	0	0	0	0	0	0	2.294494	1.8992136	2.0124323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006024	0	0	0	0	0	0	2.2810535	0	0	0	0	2.2683578	0	0	0	0	0	0	0	0	0	0	0	0	1.9704003	0	0	0	0
RETINOL METABOLISM%KEGG%HSA00830	0	0	0	0	0	0	2.2719438	0	1.9652387	0	0	0	0	0	0	0	3.082101	2.6267815	0	3.6740973	0	3.0028505	0	0	0	0	0	0	0
PENTOSE AND GLUCURONATE INTERCONVERSIONS%KEGG%HSA00040	0	0	0	0	0	0	2.2402043	0	2.5491526	0	0	0	0	0	0	0	2.9273462	2.1631823	0	3.2973254	0	2.77301	0	0	0	0	0	0	0
AMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006023	0	0	0	0	0	0	2.2288206	0	0	0	0	2.2511418	0	0	0	0	0	0	0	0	0	0	0	0	1.9933524	0	0	0	0
COLLAGEN METABOLIC PROCESS%GO%GO:0032963	0	0	0	0	0	0	2.1998112	2.1363037	0	0	0	3.0445836	0	0	0	0	0	0	0	0	0	2.8141975	2.756978	0	2.4535868	0	0	1.893726	0
DRUG METABOLISM - OTHER ENZYMES%KEGG%HSA00983	0	0	0	0	0	0	2.187715	0	0	0	0	0	0	0	0	0	2.460729	1.7725897	0	3.0220103	0	2.4082832	0	0	0	0	0	0	0
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	0	0	0	0	0	0	2.1778781	0	0	0	0	2.6929574	0	0	0	0	0	0	0	0	0	2.014147	2.3312776	0	0	0	0	0	0
VIRAL MYOCARDITIS%KEGG%HSA05416	0	0	0	0	0	0	2.1447608	0	0	0	0	1.8933078	0	0	0	0	0	0	0	0	0	2.082994	2.1651943	0	0	0	0	0	1.8503408
CELLULAR KETONE METABOLIC PROCESS%GO%GO:0042180	0	0	0	0	0	0	2.1011093	0	0	0	0	0	0	0	0	0	2.482939	0	0	2.7417998	0	2.1331537	0	0	0	0	0	0	0
STEROID HORMONE BIOSYNTHESIS%KEGG%HSA00140	0	0	0	0	0	0	2.0850205	0	2.165773	0	0	0	0	0	0	0	2.6219783	2.2250164	0	3.3983686	0	2.6357849	0	0	0	0	0	0	0
STARCH AND SUCROSE METABOLISM%KEGG%HSA00500	0	0	0	0	0	0	2.0702417	0	2.727317	0	0	0	0	0	0	0	2.1495826	0	0	2.9899306	0	3.0059326	0	0	0	0	0	0	0
NCAM1 INTERACTIONS%REACTOME%REACT_18312.1	0	0	0	0	0	0	2.0657094	0	0	0	0	2.1374762	0	0	2.0390642	0	0	0	0	0	0	2.2675984	2.2008004	0	0	0	0	0	0
HEMATOPOIETIC CELL LINEAGE%KEGG%HSA04640	0	0	0	0	0	0	2.0481007	0	0	0	0	2.6450346	0	0	0	0	0	0	0	0	0	2.067054	2.9126258	1.8721855	0	0	0	0	0
REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GO%GO:0032101	0	0	0	0	0	0	2.0303807	0	0	0	0	2.5262146	0	0	0	0	0	0	0	0	0	0	1.9175531	1.8534856	2.112985	0	0	0	0
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%REACT_11152.3	0	0	0	0	0	0	2.0227897	0	0	0	0	2.4670928	0	0	0	0	0	0	0	0	0	0	2.5838823	1.8656224	0	0	2.4753869	0	0
CIRCULATORY SYSTEM PROCESS%GO%GO:0003013	0	0	0	0	0	0	1.9849772	0	0	0	0	1.964124	0	0	0	0	0	0	0	0	0	0	0	0	2.0808172	0	0	0	0
BLOOD CIRCULATION%GO%GO:0008015	0	0	0	0	0	0	1.9845128	0	0	0	0	1.9394257	0	0	0	0	0	0	0	0	0	0	0	0	2.065943	0	0	0	0
PORPHYRIN AND CHLOROPHYLL METABOLISM%KEGG%HSA00860	0	0	0	0	0	0	1.9779936	0	0	0	0	0	0	0	0	0	2.6182413	2.10089	0	2.6173794	0	2.167573	0	0	0	0	0	0	0
INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS	0	0	0	0	0	0	1.9775665	0	0	0	0	2.4576056	0	0	0	0	0	0	0	0	0	2.2227643	2.5531976	0	1.9734778	0	0	0	0
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	0	0	0	0	0	0	1.9656128	2.0489516	0	0	0	2.4225276	0	0	0	0	0	0	0	0	0	2.094723	1.8727431	0	1.9177574	0	0	0	0
DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%REACT_118572.4	0	0	0	0	0	0	1.9399146	0	0	0	0	2.904061	0	0	0	0	0	0	0	0	0	2.1573133	2.3263607	0	2.4375074	0	0	0	0
ACTIN FILAMENT-BASED MOVEMENT%GO%GO:0030048	0	0	0	0	0	0	1.937154	0	2.8130977	0	0	0	0	2.370069	0	1.8829757	0	0	0	0	0	2.238221	0	0	2.2017393	0	0	0	0
INFLAMMATORY RESPONSE%GO%GO:0006954	0	0	0	0	0	0	1.9165221	0	0	0	0	2.1629422	0	0	0	0	0	0	0	0	0	0	2.1228414	2.2004845	0	0	0	0	0
CELL-CELL JUNCTION ORGANIZATION%REACTOME%REACT_19331.2	0	0	0	0	0	0	1.9163402	0	0	0	0	0	0	0	0	0	1.9041584	0	0	0	0	0	1.8682325	0	2.206241	0	0	1.8950449	0
ION TRANSPORT BY P-TYPE ATPASES%REACTOME%REACT_25149.1	0	0	0	0	0	0	1.9064404	0	0	0	2.074998	0	2.0161176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLATELET HOMEOSTASIS%REACTOME%REACT_23876.2	0	0	0	0	0	0	1.9006494	0	0	0	2.007933	0	1.7848784	0	2.0396016	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05799
BLOOD COAGULATION, FIBRIN CLOT FORMATION%GO%GO:0072378	0	0	0	0	0	0	1.9000294	0	0	0	0	2.2025716	0	0	0	0	0	0	0	0	0	0	1.916116	1.9153858	0	0	0	0	0
REGULATION OF INFLAMMATORY RESPONSE%GO%GO:0050727	0	0	0	0	0	0	1.8955926	0	0	0	0	2.5133684	0	0	0	0	0	0	0	0	0	0	2.0478725	2.1736984	1.8718457	0	0	0	0
ACTIN-MEDIATED CELL CONTRACTION%GO%GO:0070252	0	0	0	0	0	0	1.8757762	0	3.573994	0	0	2.1175148	0	2.9975526	0	2.1466255	0	0	0	0	0	2.799241	0	0	2.3610945	0	0	0	0
BLOOD COAGULATION, INTRINSIC PATHWAY%GO%GO:0007597	0	0	0	0	0	0	1.8727309	0	0	0	0	2.1334658	0	0	0	0	0	0	0	0	0	0	1.8611407	1.9518878	0	0	0	0	0
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450%KEGG%HSA00980	0	0	0	0	0	0	1.8710527	0	2.3557425	0	0	0	0	0	0	0	3.0244684	2.567663	0	3.741671	0	2.5178695	0	0	0	0	0	0	0
ACUTE INFLAMMATORY RESPONSE%GO%GO:0002526	0	0	0	0	0	0	1.8650643	0	1.9234426	0	0	2.2664688	0	0	0	0	0	0	0	0	0	0	2.148083	1.916071	1.955834	0	0	0	0
REGULATION OF BLOOD PRESSURE%GO%GO:0008217	0	0	0	0	0	0	1.8586851	0	0	0	0	1.9171708	0	0	0	0	1.9450469	0	0	0	0	0	1.9688905	0	0	0	0	0	0
ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%REACT_22426.3	0	0	0	0	0	0	0	2.7599735	0	0	0	0	0	0	0	0	0	2.1430612	0	2.4352803	0	0	0	0	0	0	0	0	0
PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GO%GO:0018279	0	0	0	0	0	0	0	2.5820913	0	0	0	0	0	0	0	0	0	2.1231709	0	2.4058342	0	0	0	0	0	0	0	0	0
PEPTIDYL-ASPARAGINE MODIFICATION%GO%GO:0018196	0	0	0	0	0	0	0	2.5438695	0	0	0	0	0	0	0	0	0	2.0644965	0	2.393004	0	0	0	0	0	0	0	0	0
PROTEIN N-LINKED GLYCOSYLATION%GO%GO:0006487	0	0	0	0	0	0	0	2.5180025	0	0	0	0	0	0	0	0	0	2.1325314	0	2.444034	0	0	0	0	0	0	0	0	0
N-GLYCAN BIOSYNTHESIS%KEGG%HSA00510	0	0	0	0	0	0	0	2.4808471	0	0	0	0	0	0	0	0	0	2.0188894	0	2.4666188	0	0	0	0	0	0	0	0	0
POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%REACT_22161.3	0	0	0	0	0	0	0	2.324672	0	0	0	0	0	0	0	0	0	1.8643672	0	2.1072574	0	0	0	0	0	0	0	0	0
POST-TRANSLATIONAL PROTEIN MODIFICATION%GO%GO:0043687	0	0	0	0	0	0	0	2.171195	0	0	0	0	0	0	0	0	0	1.942938	0	2.094351	0	0	0	0	0	0	0	0	0
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GO%GO:0072594	0	0	0	0	0	0	0	2.144556	0	1.9873105	0	0	0	0	0	0	0	2.173017	0	0	0	0	0	0	0	0	0	0	0
GLYCOPROTEIN BIOSYNTHETIC PROCESS%GO%GO:0009101	0	0	0	0	0	0	0	2.1409073	0	0	0	0	0	0	0	0	0	1.7500167	0	1.8328356	0	0	0	0	0	0	0	0	0
PROTEIN GLYCOSYLATION%GO%GO:0006486	0	0	0	0	0	0	0	2.1388767	0	0	0	0	0	0	0	0	0	1.8455112	0	1.9446335	0	0	0	0	0	0	0	0	0
TIGHT JUNCTION INTERACTIONS%REACTOME%REACT_19373.1	0	0	0	0	0	0	0	2.1072226	1.9945753	0	0	0	0	0	0	0	2.2686641	0	0	0	0	0	2.0471315	0	2.1532042	0	0	2.1651907	0
MACROMOLECULE GLYCOSYLATION%GO%GO:0043413	0	0	0	0	0	0	0	2.1000612	0	0	0	0	0	0	0	0	0	1.8403131	0	1.9599662	0	0	0	0	0	0	0	0	0
GLYCOSYLATION%GO%GO:0070085	0	0	0	0	0	0	0	2.0979428	0	0	0	0	0	0	0	0	0	1.8433709	0	1.897214	0	0	0	0	0	0	0	0	0
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%REACT_13796.2	0	0	0	0	0	0	0	2.0569677	2.1694422	0	2.1288502	0	0	0	2.1960695	0	2.0124915	0	0	0	0	0	0	0	0	0	0	0	0
CELLULAR PROCESS INVOLVED IN REPRODUCTION%GO%GO:0048610	0	0	0	0	0	0	0	1.9940512	0	1.8323228	0	0	0	0	0	0	0	1.8634945	0	0	0	0	0	0	0	0	0	0	0
BIOCARTA_PROTEASOME_PATHWAY%MSIGDB_C2%BIOCARTA_PROTEASOME_PATHWAY	0	0	0	0	0	0	0	1.978927	0	2.0909746	0	0	0	0	0	0	0	1.9356438	0	0	0	0	0	0	0	0	0	0	0
PLATELET DEGRANULATION%REACTOME%REACT_318.7	0	0	0	0	0	0	0	1.9767649	0	0	0	2.5761938	0	0	0	0	0	0	0	0	0	0	2.3587422	0	0	0	0	0	2.5749881
PLATELET DEGRANULATION%GO%GO:0002576	0	0	0	0	0	0	0	1.931917	0	0	0	2.5100787	0	0	0	0	0	0	0	0	0	0	2.2978375	0	0	0	0	0	2.6223032
ACTIN-MYOSIN FILAMENT SLIDING%GO%GO:0033275	0	0	0	0	0	0	0	0	3.4762008	0	0	2.0996697	0	3.1004188	0	2.2170594	0	0	0	0	0	2.6186187	0	0	2.319423	0	0	0	0
MUSCLE FILAMENT SLIDING%GO%GO:0030049	0	0	0	0	0	0	0	0	3.4202466	0	0	2.0867803	0	3.1870801	0	2.2449937	0	0	0	0	0	2.5466526	0	0	2.3027053	0	0	0	0
STRIATED MUSCLE CONTRACTION%REACTOME%REACT_16969.2	0	0	0	0	0	0	0	0	3.3388844	0	0	0	0	3.1041017	0	2.2211266	0	0	0	1.7882901	0	1.9929947	0	0	2.099312	0	0	0	0
STRIATED MUSCLE CONTRACTION%GO%GO:0006941	0	0	0	0	0	0	0	0	2.7897704	0	0	0	0	2.8802452	0	2.003796	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYLGLYCEROL HOMEOSTASIS%GO%GO:0055090	0	0	0	0	0	0	0	0	2.704408	0	0	0	0	2.1768107	0	0	0	1.8251494	0	2.020024	0	0	0	0	0	0	0	0	0
TRIGLYCERIDE HOMEOSTASIS%GO%GO:0070328	0	0	0	0	0	0	0	0	2.6804788	0	0	0	0	2.2181368	0	0	0	1.8020159	0	2.0111003	0	0	0	0	0	0	0	0	0
MYOFIBRIL ASSEMBLY%GO%GO:0030239	0	0	0	0	0	0	0	0	2.4563336	0	0	2.2682536	0	2.3775084	0	1.90407	0	0	0	0	0	0	0	0	2.088741	0	0	0	0
PROTEIN-LIPID COMPLEX REMODELING%GO%GO:0034368	0	0	0	0	0	0	0	0	2.3331769	0	0	0	0	1.8553303	0	0	0	0	0	1.807482	0	0	2.5104358	2.4743633	0	0	0	0	0
ACTOMYOSIN STRUCTURE ORGANIZATION%GO%GO:0031032	0	0	0	0	0	0	0	0	2.328241	0	0	2.0150228	0	2.2122612	0	1.8342044	0	0	0	0	0	0	0	0	2.0349119	0	0	0	0
PLASMA LIPOPROTEIN PARTICLE REMODELING%GO%GO:0034369	0	0	0	0	0	0	0	0	2.3233256	0	0	0	0	0	0	0	1.7936205	1.7295265	0	1.8225676	0	0	2.4778996	2.4300742	0	0	0	0	0
MACROMOLECULAR COMPLEX REMODELING%GO%GO:0034367	0	0	0	0	0	0	0	0	2.2812884	0	0	0	0	0	0	0	0	0	0	0	0	0	2.445794	2.4679909	0	0	0	0	0
GLYCOLYSIS / GLUCONEOGENESIS%KEGG%HSA00010	0	0	0	0	0	0	0	0	2.2193308	0	0	0	0	0	0	0	2.6028209	0	0	1.9223378	0	0	0	0	0	0	0	0	0
STRIATED MUSCLE CELL DEVELOPMENT%GO%GO:0055002	0	0	0	0	0	0	0	0	2.2142122	0	0	2.111056	0	2.3085413	0	1.9508723	0	0	0	0	0	0	0	0	2.0322366	0	0	0	0
MUSCLE ORGAN MORPHOGENESIS%GO%GO:0048644	0	0	0	0	0	0	0	0	2.210833	0	0	0	0	2.4284613	0	2.0243976	0	0	0	0	0	0	0	0	0	0	0	0	0
MUSCLE TISSUE MORPHOGENESIS%GO%GO:0060415	0	0	0	0	0	0	0	0	2.20332	0	0	0	0	2.4494593	0	2.0126736	0	0	0	0	0	0	0	0	0	0	0	0	0
AMINO ACID AND OLIGOPEPTIDE SLC TRANSPORTERS%REACTOME%REACT_19419.1	0	0	0	0	0	0	0	0	2.1993113	0	2.331123	0	0	0	2.3732328	0	2.1101966	0	2.1154425	0	0	0	0	0	0	0	0	0	0
LIPOPROTEIN METABOLISM%REACTOME%REACT_6823.1	0	0	0	0	0	0	0	0	2.190299	0	0	0	0	0	0	0	2.1228764	0	0	1.9231285	0	1.9550436	2.1407065	1.7853492	0	0	0	0	0
REGULATION OF MUSCLE CONTRACTION%GO%GO:0006937	0	0	0	0	0	0	0	0	2.1818404	0	0	0	0	2.4869156	0	1.9636524	0	0	0	0	0	1.9429551	0	0	1.9176227	0	0	0	0
CARDIAC MUSCLE TISSUE MORPHOGENESIS%GO%GO:0055008	0	0	0	0	0	0	0	0	2.135042	0	0	0	0	2.5741801	0	2.111294	0	0	0	0	0	0	0	0	0	0	0	0	0
MUSCLE CELL DEVELOPMENT%GO%GO:0055001	0	0	0	0	0	0	0	0	2.1209505	0	0	2.2112687	0	2.2843702	0	2.0483747	0	0	0	0	0	0	0	0	1.9201486	0	0	0	0
HEART CONTRACTION%GO%GO:0060047	0	0	0	0	0	0	0	0	2.119439	0	0	0	0	2.4878023	0	1.751161	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF SYSTEM PROCESS%GO%GO:0044057	0	0	0	0	0	0	0	0	2.098334	0	1.7357336	0	0	1.8531065	0	0	0	0	0	0	0	0	0	0	1.8934679	0	0	0	0
SKIN DEVELOPMENT%GO%GO:0043588	0	0	0	0	0	0	0	0	2.089596	0	0	1.8561516	0	0	0	0	0	0	0	0	0	2.5888972	1.9488673	0	0	0	0	0	0
STRIATED MUSCLE TISSUE DEVELOPMENT%GO%GO:0014706	0	0	0	0	0	0	0	0	2.0879328	0	0	2.3746219	0	2.1368518	0	1.7583472	0	0	0	0	0	0	0	0	2.0811756	0	0	0	0
MUSCLE STRUCTURE DEVELOPMENT%GO%GO:0061061	0	0	0	0	0	0	0	0	2.0718443	0	0	2.3406076	0	2.1573164	0	0	0	0	0	0	0	0	0	0	2.1083443	0	0	0	0
RENAL SYSTEM PROCESS%GO%GO:0003014	0	0	0	0	0	0	0	0	2.0676174	0	0	2.123107	0	0	0	0	1.8789135	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF MUSCLE SYSTEM PROCESS%GO%GO:0090257	0	0	0	0	0	0	0	0	2.0266654	0	0	0	0	2.1412232	0	1.8070936	0	0	0	0	0	0	0	0	2.0667937	0	0	0	0
CARDIAC MUSCLE CONTRACTION%GO%GO:0060048	0	0	0	0	0	0	0	0	2.0210161	0	0	0	0	2.5335534	0	1.8174295	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF HEART RATE%GO%GO:0002027	0	0	0	0	0	0	0	0	2.014527	0	0	0	0	2.528751	0	2.002078	0	0	0	0	0	2.0648787	0	0	0	0	0	0	0
DRUG METABOLIC PROCESS%GO%GO:0017144	0	0	0	0	0	0	0	0	2.0012786	0	0	0	0	0	0	0	2.0640435	0	0	3.0481255	0	0	0	0	0	0	0	0	0
MUSCLE TISSUE DEVELOPMENT%GO%GO:0060537	0	0	0	0	0	0	0	0	1.9615505	0	0	2.3531203	0	1.9742408	0	0	0	0	0	0	0	0	0	0	2.1329892	0	0	0	0
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GO%GO:0055010	0	0	0	0	0	0	0	0	1.9421067	0	0	0	0	2.4804778	0	2.0275345	0	0	0	0	0	0	0	0	0	0	0	0	0
RETINOID METABOLISM AND TRANSPORT%REACTOME%REACT_24968.4	0	0	0	0	0	0	0	0	1.9317192	0	0	0	0	0	0	0	2.11912	0	0	0	0	0	0	0	1.8891573	0	0	0	0
GLYCOLYSIS%HUMANCYC%PWY66-400	0	0	0	0	0	0	0	0	1.9314059	0	2.0341578	0	0	0	2.2795703	1.9446028	0	0	2.1298726	0	0	0	0	0	0	0	0	0	0
KERATAN SULFATE BIOSYNTHETIC PROCESS%GO%GO:0018146	0	0	0	0	0	0	0	0	1.929724	0	0	1.9133103	0	0	0	0	0	0	0	0	0	0	0	0	1.8901303	0	0	0	0
REGULATION OF HEART CONTRACTION%GO%GO:0008016	0	0	0	0	0	0	0	0	1.9241028	0	0	0	0	2.5347419	0	2.0090573	0	0	0	0	0	0	0	0	0	0	0	0	0
DESTABILIZATION OF MRNA BY AUF1 (HNRNP D0)%REACTOME%REACT_25325.1	0	0	0	0	0	0	0	0	0	2.1383114	0	0	0	0	0	1.7396551	0	2.0790927	0	0	0	0	0	0	0	0	0	0	0
STEROID BIOSYNTHETIC PROCESS%GO%GO:0006694	0	0	0	0	0	0	0	0	0	2.070212	0	0	0	0	0	0	0	2.3636985	0	2.7491555	0	0	0	0	0	0	0	0	0
CHOLESTEROL METABOLIC PROCESS%GO%GO:0008203	0	0	0	0	0	0	0	0	0	1.9516457	0	0	0	0	0	0	0	1.9928566	0	1.9609689	0	0	0	0	0	0	0	0	0
STEROL METABOLIC PROCESS%GO%GO:0016125	0	0	0	0	0	0	0	0	0	1.9326144	0	0	0	0	0	0	0	1.9601645	0	2.0078557	0	0	0	0	0	0	0	0	0
GLUTATHIONE-MEDIATED DETOXIFICATION I%HUMANCYC%PWY-4061	0	0	0	0	0	0	0	0	0	1.9230824	0	0	0	0	0	0	1.8282958	1.9343054	0	2.263168	0	0	0	0	0	0	0	0	0
ARTERY MORPHOGENESIS%GO%GO:0048844	0	0	0	0	0	0	0	0	0	1.8996655	0	2.1158454	0	0	0	0	0	0	0	0	0	0	1.8839811	0	0	0	0	0	0
RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GO%GO:0042274	0	0	0	0	0	0	0	0	0	1.8980973	0	0	0	0	0	0	0	2.1538944	0	0	0	0	0	0	0	0	0	1.9393125	0
GLUTATHIONE CONJUGATION%REACTOME%REACT_6926.4	0	0	0	0	0	0	0	0	0	1.8605788	0	0	0	0	0	0	2.0382006	1.9833676	0	2.5139687	0	0	0	0	0	0	0	0	0
GLUTATHIONE METABOLIC PROCESS%GO%GO:0006749	0	0	0	0	0	0	0	0	0	1.7851198	0	0	0	0	0	0	2.0933034	1.7307029	0	2.137595	0	0	0	0	0	0	0	0	0
PHASE II CONJUGATION%REACTOME%REACT_6959.4	0	0	0	0	0	0	0	0	0	1.7679379	0	0	0	0	0	0	2.6486206	2.2828734	0	3.2982771	0	2.074826	0	0	0	0	0	0	0
GLUTATHIONE METABOLISM%KEGG%HSA00480	0	0	0	0	0	0	0	0	0	1.7441288	0	0	0	0	0	0	2.0715153	1.8684821	0	1.8186822	0	0	0	0	0	0	0	0	0
VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GO%GO:0000038	0	0	0	0	0	0	0	0	0	1.7377584	0	0	0	0	0	0	0	1.8897984	0	2.651765	0	0	0	0	0	0	0	0	0
CARDIAC VENTRICLE DEVELOPMENT%GO%GO:0003231	0	0	0	0	0	0	0	0	0	1.6997639	0	0	0	2.4557347	0	2.0481446	0	0	0	0	0	0	0	0	0	0	0	0	0
CARDIAC SEPTUM DEVELOPMENT%GO%GO:0003279	0	0	0	0	0	0	0	0	0	1.6954511	0	2.2353752	0	0	0	1.9124068	0	0	0	0	0	0	0	0	0	0	0	0	0
POTASSIUM CHANNELS%REACTOME%REACT_75908.1	0	0	0	0	0	0	0	0	0	0	2.836415	0	0	0	2.8376336	0	0	0	2.0700245	0	0	0	0	0	0	0	0	0	0
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%REACT_13477.2	0	0	0	0	0	0	0	0	0	0	2.8033044	0	2.4825976	0	2.6612804	0	0	0	2.0650823	0	0	0	0	0	0	0	0	0	0
NEURONAL SYSTEM%REACTOME%REACT_13685.3	0	0	0	0	0	0	0	0	0	0	2.7870307	0	2.354781	0	2.7640915	0	0	0	2.036401	0	0	0	0	0	0	0	0	0	0
SYNAPTIC TRANSMISSION%GO%GO:0007268	0	0	0	0	0	0	0	0	0	0	2.687017	0	2.4349635	0	2.8621438	0	0	0	1.9368159	0	0	0	0	0	0	0	0	0	0
GABA RECEPTOR ACTIVATION%REACTOME%REACT_25199.1	0	0	0	0	0	0	0	0	0	0	2.6861928	0	2.2985458	0	2.5917308	0	0	0	2.011998	0	0	0	0	0	0	0	0	0	0
NEUROTRANSMITTER RECEPTOR BINDING AND DOWNSTREAM TRANSMISSION IN THE POSTSYNAPTIC CELL%REACTOME%REACT_15370.2	0	0	0	0	0	0	0	0	0	0	2.6806328	0	2.3860962	0	2.4092603	0	0	0	1.9192507	0	0	0	0	0	0	0	0	0	0
TRANSMISSION OF NERVE IMPULSE%GO%GO:0019226	0	0	0	0	0	0	0	0	0	0	2.6576617	0	2.429031	0	2.8654308	0	0	0	1.9033854	0	0	0	0	0	0	0	0	0	0
RESPIRATORY ELECTRON TRANSPORT CHAIN%GO%GO:0022904	0	0	0	0	0	0	0	0	0	0	2.6330347	0	0	4.209234	0	2.352695	3.16792	0	0	0	0	0	0	0	0	0	0	0	0
NEUROTRANSMITTER TRANSPORT%GO%GO:0006836	0	0	0	0	0	0	0	0	0	0	2.6261065	0	2.4898028	0	2.6638587	0	0	0	2.0758939	0	0	0	0	0	0	0	0	0	0
MULTICELLULAR ORGANISMAL SIGNALING%GO%GO:0035637	0	0	0	0	0	0	0	0	0	0	2.622462	0	2.3695266	0	2.8617802	0	0	0	1.8573946	0	0	0	0	0	0	0	0	0	0
GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME%REACT_18347.1	0	0	0	0	0	0	0	0	0	0	2.6208003	0	2.0456073	0	2.7253332	0	0	0	2.1804478	0	0	0	0	0	0	0	0	0	0
OXIDATIVE PHOSPHORYLATION%KEGG%HSA00190	0	0	0	0	0	0	0	0	0	0	2.6105816	0	0	3.5356371	0	1.9187552	3.3169584	0	0	0	0	0	0	0	0	0	0	0	0
MONOVALENT INORGANIC CATION TRANSPORT%GO%GO:0015672	0	0	0	0	0	0	0	0	0	0	2.6088202	0	0	1.9607435	1.9786015	0	2.4668467	0	1.7467619	0	0	0	0	0	0	0	0	0	0
GLUTAMATERGIC SYNAPSE%KEGG%HSA04724	0	0	0	0	0	0	0	0	0	0	2.6055832	0	2.2131186	0	2.5183394	0	0	0	1.8382369	0	0	0	0	0	0	0	0	0	2.026674
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%REACT_6305.3	0	0	0	0	0	0	0	0	0	0	2.6055138	0	0	4.4491396	0	2.3968856	3.0604022	0	0	0	0	0	0	0	0	0	0	0	0
