Name	GS	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME%REACT_16956.3	FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME%REACT_16956.3		17	5.7239342	16.0843438	0.01	0.01	0.21325	5983	tags=100%, list=35%, signal=154%
REGULATION OF LIGASE ACTIVITY%GO%GO:0051340	REGULATION OF LIGASE ACTIVITY%GO%GO:0051340		94	1.58931455	5.6098335	0.01	0.01	0.408666666666667	6556	tags=82%, list=40%, signal=135%
REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051438	REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051438		91	1.58629185	5.5694418	0.01	0.01	0.48	6556	tags=82%, list=40%, signal=136%
CHOLESTEROL BIOSYNTHETIC PROCESS%GO%GO:0006695	CHOLESTEROL BIOSYNTHETIC PROCESS%GO%GO:0006695		25	2.74451596	8.5164328	0.01	0.01	0.2245	3895	tags=80%, list=24%, signal=105%
VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GO%GO:0048199	VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GO%GO:0048199		25	1.9155722	5.9084971	0.01	0.01	0.318333333333333	4037	tags=76%, list=24%, signal=100%
POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051443	POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051443		79	1.6249009	5.591015	0.01	0.01	0.468666666666667	6538	tags=85%, list=40%, signal=140%
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION		74	1.48722489	5.115315	0.01	0.01	0.950333333333333	6532	tags=74%, list=40%, signal=122%
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%REACT_9003.1	SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%REACT_9003.1		55	1.80099373	6.0231693	0.01	0.01	0.314	6538	tags=84%, list=40%, signal=138%
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5		25	2.88839995	8.9424697	0.01	0.01	0.23375	3895	tags=76%, list=24%, signal=99%
STEROL BIOSYNTHETIC PROCESS%GO%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GO%GO:0016126		26	2.6777546	8.2873915	0.01	0.01	0.26575	3895	tags=77%, list=24%, signal=101%
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%REACT_9453.2	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%REACT_9453.2		52	1.81019068	6.0522402	0.01	0.01	0.324333333333333	6538	tags=88%, list=40%, signal=146%
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_1208.1	P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_1208.1		51	1.81748916	6.0402882	0.01	0.01	0.325	6538	tags=86%, list=40%, signal=142%
STABILIZATION OF P53%REACTOME%REACT_309.2	STABILIZATION OF P53%REACTOME%REACT_309.2		51	1.8168874	6.0391639	0.01	0.01	0.327666666666667	6538	tags=86%, list=40%, signal=142%
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%REACT_938.4	UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%REACT_938.4		49	1.84235854	6.0887372	0.01	0.01	0.33	6538	tags=88%, list=40%, signal=145%
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%REACT_2160.2	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%REACT_2160.2		51	1.81748916	5.9846157	0.01	0.01	0.331333333333333	6538	tags=86%, list=40%, signal=142%
REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GO%GO:0033238	REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GO%GO:0033238		62	1.7413095	5.8840752	0.01	0.01	0.329333333333333	5189	tags=68%, list=31%, signal=98%
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%REACT_13464.2	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%REACT_13464.2		49	1.84341035	6.0545223	0.01	0.01	0.333	6538	tags=88%, list=40%, signal=145%
PROTEIN FOLDING%REACTOME%REACT_16952.2	PROTEIN FOLDING%REACTOME%REACT_16952.2		47	2.71062857	8.962953	0.01	0.01	0.6852	6520	tags=79%, list=40%, signal=130%
CELL ADHESION MOLECULES (CAMS)%KEGG%HSA04514	CELL ADHESION MOLECULES (CAMS)%KEGG%HSA04514	Details ...	123	2.42172162	10.9102874	0.01	0.01	0.3154	5080	tags=60%, list=25%, signal=80%
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS		41	3.73423377	14.2775491	0.01	0.01	0.1645	3133	tags=61%, list=15%, signal=72%
COLLAGEN FIBRIL ORGANIZATION%GO%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GO%GO:0030199		26	5.47480107	18.858196	0.01	0.01	0.05875	3373	tags=62%, list=20%, signal=76%
TERMINATION OF O-GLYCAN BIOSYNTHESIS%REACTOME%REACT_115835.1	TERMINATION OF O-GLYCAN BIOSYNTHESIS%REACTOME%REACT_115835.1		17	4.09743438	12.767642	0.01	0.01	0.236	2337	tags=35%, list=6%, signal=37%
GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTO AND NEOLACTO SERIES%KEGG%HSA00601	GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTO AND NEOLACTO SERIES%KEGG%HSA00601		20	1.9317359	6.2061399	0.01	0.01	0.327	1409	tags=40%, list=7%, signal=43%
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006024	GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006024		85	1.54600898	6.5198116	0.01	0.01	0.0986666666666667	2664	tags=32%, list=13%, signal=36%
RETINOL METABOLISM%KEGG%HSA00830	RETINOL METABOLISM%KEGG%HSA00830		62	3.99400735	16.6230128	0.01	0.01	0.0563333333333333	2809	tags=47%, list=17%, signal=56%
PENTOSE AND GLUCURONATE INTERCONVERSIONS%KEGG%HSA00040	PENTOSE AND GLUCURONATE INTERCONVERSIONS%KEGG%HSA00040		31	4.39259033	15.9502208	0.01	0.01	0.00133333333333333	2715	tags=71%, list=13%, signal=82%
AMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006023	AMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006023		86	1.53853017	6.4733148	0.01	0.01	0.076	2664	tags=31%, list=13%, signal=36%
COLLAGEN METABOLIC PROCESS%GO%GO:0032963	COLLAGEN METABOLIC PROCESS%GO%GO:0032963		62	4.27881544	17.2991868	0.01	0.01	0.0262857142857143	3373	tags=47%, list=17%, signal=56%
DRUG METABOLISM - OTHER ENZYMES%KEGG%HSA00983	DRUG METABOLISM - OTHER ENZYMES%KEGG%HSA00983		50	2.94614193	11.8513272	0.01	0.01	0.1956	4358	tags=54%, list=14%, signal=62%
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS		29	2.51808178	9.2162601	0.01	0.01	0.048	2565	tags=59%, list=14%, signal=68%
VIRAL MYOCARDITIS%KEGG%HSA05416	VIRAL MYOCARDITIS%KEGG%HSA05416		69	2.38439874	10.1365977	0.01	0.01	0.3678	3548	tags=62%, list=22%, signal=79%
CELLULAR KETONE METABOLIC PROCESS%GO%GO:0042180	CELLULAR KETONE METABOLIC PROCESS%GO%GO:0042180		38	2.46028027	9.4590018	0.01	0.01	0.03375	3241	tags=55%, list=20%, signal=69%
STEROID HORMONE BIOSYNTHESIS%KEGG%HSA00140	STEROID HORMONE BIOSYNTHESIS%KEGG%HSA00140		56	3.70128075	15.1319417	0.01	0.01	0.0281666666666667	2953	tags=50%, list=18%, signal=61%
STARCH AND SUCROSE METABOLISM%KEGG%HSA00500	STARCH AND SUCROSE METABOLISM%KEGG%HSA00500		54	3.0623416	12.9430045	0.01	0.01	0.0332	3033	tags=54%, list=18%, signal=66%
NCAM1 INTERACTIONS%REACTOME%REACT_18312.1	NCAM1 INTERACTIONS%REACTOME%REACT_18312.1		31	2.93370659	10.7106486	0.01	0.01	0.1144	3926	tags=52%, list=24%, signal=68%
HEMATOPOIETIC CELL LINEAGE%KEGG%HSA04640	HEMATOPOIETIC CELL LINEAGE%KEGG%HSA04640		69	2.73570839	11.5450006	0.01	0.01	0.1804	3838	tags=41%, list=23%, signal=53%
REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GO%GO:0032101	REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GO%GO:0032101		235	2.19755731	10.440619	0.01	0.01	0.316	4133	tags=43%, list=25%, signal=57%
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%REACT_11152.3	IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%REACT_11152.3		60	2.89220433	11.4147741	0.01	0.01	0.1786	3910	tags=40%, list=20%, signal=50%
CIRCULATORY SYSTEM PROCESS%GO%GO:0003013	CIRCULATORY SYSTEM PROCESS%GO%GO:0003013		142	1.33837267	6.0299184	0.01	0.01	0.303666666666667	3703	tags=37%, list=18%, signal=45%
BLOOD CIRCULATION%GO%GO:0008015	BLOOD CIRCULATION%GO%GO:0008015		142	1.33837267	5.9898815	0.01	0.01	0.337666666666667	3703	tags=37%, list=18%, signal=45%
PORPHYRIN AND CHLOROPHYLL METABOLISM%KEGG%HSA00860	PORPHYRIN AND CHLOROPHYLL METABOLISM%KEGG%HSA00860		43	3.01281651	11.4820773	0.01	0.01	0.081	2401	tags=56%, list=12%, signal=63%
INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS	INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS		26	3.18633142	11.1846118	0.01	0.01	0.1268	4808	tags=62%, list=20%, signal=77%
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING		40	3.22627147	12.3223155	0.01	0.01	0.335333333333333	4843	tags=55%, list=20%, signal=69%
DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%REACT_118572.4	DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%REACT_118572.4		47	2.98410653	11.765157	0.01	0.01	0.1158	3238	tags=43%, list=20%, signal=53%
ACTIN FILAMENT-BASED MOVEMENT%GO%GO:0030048	ACTIN FILAMENT-BASED MOVEMENT%GO%GO:0030048		51	3.35939417	13.4432567	0.01	0.01	0.1265	3919	tags=59%, list=22%, signal=76%
INFLAMMATORY RESPONSE%GO%GO:0006954	INFLAMMATORY RESPONSE%GO%GO:0006954		135	1.86848951	8.4027902	0.01	0.01	0.206	4003	tags=41%, list=24%, signal=54%
CELL-CELL JUNCTION ORGANIZATION%REACTOME%REACT_19331.2	CELL-CELL JUNCTION ORGANIZATION%REACTOME%REACT_19331.2		50	2.67692057	9.790017	0.01	0.01	0.441	3055	tags=42%, list=19%, signal=51%
ION TRANSPORT BY P-TYPE ATPASES%REACTOME%REACT_25149.1	ION TRANSPORT BY P-TYPE ATPASES%REACTOME%REACT_25149.1		39	1.74736335	5.997556	0.01	0.01	0.275333333333333	3188	tags=54%, list=19%, signal=67%
PLATELET HOMEOSTASIS%REACTOME%REACT_23876.2	PLATELET HOMEOSTASIS%REACTOME%REACT_23876.2		78	2.45134819	9.7910524	0.01	0.01	0.4424	4712	tags=51%, list=23%, signal=66%
BLOOD COAGULATION, FIBRIN CLOT FORMATION%GO%GO:0072378	BLOOD COAGULATION, FIBRIN CLOT FORMATION%GO%GO:0072378		21	2.49158565	7.9341028	0.01	0.01	0.44975	3274	tags=67%, list=20%, signal=83%
REGULATION OF INFLAMMATORY RESPONSE%GO%GO:0050727	REGULATION OF INFLAMMATORY RESPONSE%GO%GO:0050727		104	2.43556925	10.5023776	0.01	0.01	0.338	4525	tags=43%, list=25%, signal=57%
ACTIN-MEDIATED CELL CONTRACTION%GO%GO:0070252	ACTIN-MEDIATED CELL CONTRACTION%GO%GO:0070252		38	4.6684519	17.8717986	0.01	0.01	0.134428571428571	3506	tags=53%, list=18%, signal=64%
BLOOD COAGULATION, INTRINSIC PATHWAY%GO%GO:0007597	BLOOD COAGULATION, INTRINSIC PATHWAY%GO%GO:0007597		18	2.5796531	7.8192252	0.01	0.01	0.50525	3274	tags=72%, list=20%, signal=90%
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450%KEGG%HSA00980	METABOLISM OF XENOBIOTICS BY CYTOCHROME P450%KEGG%HSA00980		69	3.75860929	16.0784671	0.01	0.01	0.14	2817	tags=49%, list=17%, signal=59%
ACUTE INFLAMMATORY RESPONSE%GO%GO:0002526	ACUTE INFLAMMATORY RESPONSE%GO%GO:0002526		21	3.77277554	12.0749637	0.01	0.01	0.348666666666667	4550	tags=57%, list=19%, signal=71%
REGULATION OF BLOOD PRESSURE%GO%GO:0008217	REGULATION OF BLOOD PRESSURE%GO%GO:0008217		68	1.85502887	7.6897933	0.01	0.01	0.64625	3080	tags=40%, list=16%, signal=47%
ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%REACT_22426.3	ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%REACT_22426.3	Details ...	82	1.72320214	7.338315	0.01	0.01	0.00366666666666667	3507	tags=66%, list=19%, signal=81%
PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GO%GO:0018279	PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GO%GO:0018279		90	1.6628187	7.1110964	0.01	0.01	0.005	4215	tags=63%, list=19%, signal=78%
PEPTIDYL-ASPARAGINE MODIFICATION%GO%GO:0018196	PEPTIDYL-ASPARAGINE MODIFICATION%GO%GO:0018196		91	1.6354389	7.00137	0.01	0.01	0.00966666666666667	4215	tags=63%, list=19%, signal=77%
PROTEIN N-LINKED GLYCOSYLATION%GO%GO:0006487	PROTEIN N-LINKED GLYCOSYLATION%GO%GO:0006487		94	1.64777844	7.0945679	0.01	0.01	0.004	4215	tags=62%, list=19%, signal=76%
N-GLYCAN BIOSYNTHESIS%KEGG%HSA00510	N-GLYCAN BIOSYNTHESIS%KEGG%HSA00510		48	1.80957881	6.9663553	0.01	0.01	0.0203333333333333	4886	tags=56%, list=14%, signal=65%
POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%REACT_22161.3	POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%REACT_22161.3		166	1.35954827	6.2962966	0.01	0.01	0.242	3507	tags=43%, list=19%, signal=52%
POST-TRANSLATIONAL PROTEIN MODIFICATION%GO%GO:0043687	POST-TRANSLATIONAL PROTEIN MODIFICATION%GO%GO:0043687		173	1.33175353	6.208484	0.01	0.01	0.149	3507	tags=42%, list=19%, signal=51%
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GO%GO:0072594	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GO%GO:0072594		182	1.50613439	6.3048835	0.01	0.01	0.0403333333333333	3895	tags=52%, list=17%, signal=62%
GLYCOPROTEIN BIOSYNTHETIC PROCESS%GO%GO:0009101	GLYCOPROTEIN BIOSYNTHETIC PROCESS%GO%GO:0009101		205	1.20998618	5.7237596	0.01	0.01	0.638333333333333	4215	tags=35%, list=16%, signal=41%
PROTEIN GLYCOSYLATION%GO%GO:0006486	PROTEIN GLYCOSYLATION%GO%GO:0006486		169	1.27794608	5.9290214	0.01	0.01	0.418	4215	tags=38%, list=16%, signal=44%
TIGHT JUNCTION INTERACTIONS%REACTOME%REACT_19373.1	TIGHT JUNCTION INTERACTIONS%REACTOME%REACT_19373.1		23	3.97649122	12.7359884	0.01	0.01	0.111	2783	tags=39%, list=10%, signal=43%
MACROMOLECULE GLYCOSYLATION%GO%GO:0043413	MACROMOLECULE GLYCOSYLATION%GO%GO:0043413		170	1.2750968	5.9003405	0.01	0.01	0.435333333333333	4215	tags=38%, list=16%, signal=44%
GLYCOSYLATION%GO%GO:0070085	GLYCOSYLATION%GO%GO:0070085		172	1.2568996	5.8385277	0.01	0.01	0.494	4215	tags=37%, list=16%, signal=44%
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%REACT_13796.2	AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%REACT_13796.2		25	3.14770454	10.5638211	0.01	0.01	0.1272	3387	tags=28%, list=7%, signal=30%
CELLULAR PROCESS INVOLVED IN REPRODUCTION%GO%GO:0048610	CELLULAR PROCESS INVOLVED IN REPRODUCTION%GO%GO:0048610		246	1.33654421	5.6898685	0.01	0.01	0.469666666666667	5384	tags=35%, list=18%, signal=43%
BIOCARTA_PROTEASOME_PATHWAY%MSIGDB_C2%BIOCARTA_PROTEASOME_PATHWAY	BIOCARTA_PROTEASOME_PATHWAY%MSIGDB_C2%BIOCARTA_PROTEASOME_PATHWAY		19	2.04268101	6.0055454	0.01	0.01	0.234666666666667	3565	tags=79%, list=18%, signal=97%
PLATELET DEGRANULATION%REACTOME%REACT_318.7	PLATELET DEGRANULATION%REACTOME%REACT_318.7		76	2.19386598	9.486689	0.01	0.01	0.1185	3204	tags=53%, list=17%, signal=63%
PLATELET DEGRANULATION%GO%GO:0002576	PLATELET DEGRANULATION%GO%GO:0002576		80	2.15199083	9.3621364	0.01	0.01	0.159	3204	tags=50%, list=16%, signal=59%
ACTIN-MYOSIN FILAMENT SLIDING%GO%GO:0033275	ACTIN-MYOSIN FILAMENT SLIDING%GO%GO:0033275	Details ...	36	4.16807255	15.8313904	0.01	0.01	0.027	3506	tags=92%, list=9%, signal=101%
MUSCLE FILAMENT SLIDING%GO%GO:0030049	MUSCLE FILAMENT SLIDING%GO%GO:0030049	Details ...	36	4.16807255	15.7884586	0.01	0.01	0.032	3506	tags=92%, list=9%, signal=101%
STRIATED MUSCLE CONTRACTION%REACTOME%REACT_16969.2	STRIATED MUSCLE CONTRACTION%REACTOME%REACT_16969.2	Details ...	29	4.01326844	14.5447095	0.01	0.01	0.19	3506	tags=90%, list=8%, signal=97%
STRIATED MUSCLE CONTRACTION%GO%GO:0006941	STRIATED MUSCLE CONTRACTION%GO%GO:0006941	Details ...	34	2.0706521	7.6738116	0.01	0.01	0.00633333333333333	3170	tags=62%, list=9%, signal=68%
ACYLGLYCEROL HOMEOSTASIS%GO%GO:0055090	ACYLGLYCEROL HOMEOSTASIS%GO%GO:0055090	Details ...	19	2.63939087	8.7263921	0.01	0.01	0.2835	2410	tags=42%, list=7%, signal=45%
TRIGLYCERIDE HOMEOSTASIS%GO%GO:0070328	TRIGLYCERIDE HOMEOSTASIS%GO%GO:0070328	Details ...	19	2.63939087	8.7117318	0.01	0.01	0.30925	2410	tags=42%, list=7%, signal=45%
MYOFIBRIL ASSEMBLY%GO%GO:0030239	MYOFIBRIL ASSEMBLY%GO%GO:0030239		23	3.34368954	11.0949066	0.01	0.01	0.0424	3530	tags=65%, list=8%, signal=71%
PROTEIN-LIPID COMPLEX REMODELING%GO%GO:0034368	PROTEIN-LIPID COMPLEX REMODELING%GO%GO:0034368		22	3.22593762	10.9807883	0.01	0.01	0.3026	2199	tags=50%, list=10%, signal=56%
ACTOMYOSIN STRUCTURE ORGANIZATION%GO%GO:0031032	ACTOMYOSIN STRUCTURE ORGANIZATION%GO%GO:0031032		29	2.96356394	10.4246413	0.01	0.01	0.1898	3530	tags=55%, list=8%, signal=60%
PLASMA LIPOPROTEIN PARTICLE REMODELING%GO%GO:0034369	PLASMA LIPOPROTEIN PARTICLE REMODELING%GO%GO:0034369		22	3.83624411	12.577014	0.01	0.01	0.473833333333333	4385	tags=50%, list=10%, signal=56%
MACROMOLECULAR COMPLEX REMODELING%GO%GO:0034367	MACROMOLECULAR COMPLEX REMODELING%GO%GO:0034367		22	2.19980259	7.1950733	0.01	0.01	0.007	2199	tags=50%, list=10%, signal=56%
GLYCOLYSIS / GLUCONEOGENESIS%KEGG%HSA00010	GLYCOLYSIS / GLUCONEOGENESIS%KEGG%HSA00010		64	1.58759423	6.7444895	0.01	0.01	0.197	3475	tags=58%, list=11%, signal=65%
STRIATED MUSCLE CELL DEVELOPMENT%GO%GO:0055002	STRIATED MUSCLE CELL DEVELOPMENT%GO%GO:0055002		41	2.83974059	10.6169184	0.01	0.01	0.0722	3530	tags=44%, list=10%, signal=48%
MUSCLE ORGAN MORPHOGENESIS%GO%GO:0048644	MUSCLE ORGAN MORPHOGENESIS%GO%GO:0048644		35	1.81354845	6.6636919	0.01	0.01	0.0203333333333333	3145	tags=43%, list=11%, signal=48%
MUSCLE TISSUE MORPHOGENESIS%GO%GO:0060415	MUSCLE TISSUE MORPHOGENESIS%GO%GO:0060415		35	1.81354845	6.6654529	0.01	0.01	0.023	3145	tags=43%, list=11%, signal=48%
AMINO ACID AND OLIGOPEPTIDE SLC TRANSPORTERS%REACTOME%REACT_19419.1	AMINO ACID AND OLIGOPEPTIDE SLC TRANSPORTERS%REACTOME%REACT_19419.1		44	3.06761179	11.1293062	0.01	0.01	0.0288	3387	tags=27%, list=11%, signal=31%
LIPOPROTEIN METABOLISM%REACTOME%REACT_6823.1	LIPOPROTEIN METABOLISM%REACTOME%REACT_6823.1		28	3.38649946	12.1174032	0.01	0.01	0.327333333333333	2530	tags=46%, list=10%, signal=52%
REGULATION OF MUSCLE CONTRACTION%GO%GO:0006937	REGULATION OF MUSCLE CONTRACTION%GO%GO:0006937		69	2.50068467	10.4929862	0.01	0.01	0.1728	4351	tags=42%, list=11%, signal=47%
CARDIAC MUSCLE TISSUE MORPHOGENESIS%GO%GO:0055008	CARDIAC MUSCLE TISSUE MORPHOGENESIS%GO%GO:0055008		34	1.85187953	6.8205161	0.01	0.01	0.0303333333333333	3145	tags=41%, list=11%, signal=46%
MUSCLE CELL DEVELOPMENT%GO%GO:0055001	MUSCLE CELL DEVELOPMENT%GO%GO:0055001		50	2.70417843	10.5851127	0.01	0.01	0.1318	3709	tags=40%, list=11%, signal=45%
HEART CONTRACTION%GO%GO:0060047	HEART CONTRACTION%GO%GO:0060047		24	1.83225215	6.3584023	0.01	0.01	0.313	3170	tags=50%, list=11%, signal=56%
REGULATION OF SYSTEM PROCESS%GO%GO:0044057	REGULATION OF SYSTEM PROCESS%GO%GO:0044057		206	1.59895697	7.580642	0.01	0.01	0.585	4286	tags=29%, list=9%, signal=31%
SKIN DEVELOPMENT%GO%GO:0043588	SKIN DEVELOPMENT%GO%GO:0043588		20	2.4287907	8.4835121	0.01	0.01	0.38525	2256	tags=50%, list=11%, signal=56%
STRIATED MUSCLE TISSUE DEVELOPMENT%GO%GO:0014706	STRIATED MUSCLE TISSUE DEVELOPMENT%GO%GO:0014706		101	2.37838615	10.4389293	0.01	0.01	0.213	3530	tags=30%, list=11%, signal=33%
MUSCLE STRUCTURE DEVELOPMENT%GO%GO:0061061	MUSCLE STRUCTURE DEVELOPMENT%GO%GO:0061061		192	1.73148363	8.6781126	0.01	0.01	0.06	4033	tags=28%, list=10%, signal=30%
RENAL SYSTEM PROCESS%GO%GO:0003014	RENAL SYSTEM PROCESS%GO%GO:0003014		35	1.60359695	6.0696379	0.01	0.01	0.36	1850	tags=37%, list=11%, signal=42%
REGULATION OF MUSCLE SYSTEM PROCESS%GO%GO:0090257	REGULATION OF MUSCLE SYSTEM PROCESS%GO%GO:0090257		81	1.9156727	8.0417759	0.01	0.01	0.2275	4837	tags=40%, list=11%, signal=44%
CARDIAC MUSCLE CONTRACTION%GO%GO:0060048	CARDIAC MUSCLE CONTRACTION%GO%GO:0060048		20	1.91257792	6.371999	0.01	0.01	0.247666666666667	3170	tags=45%, list=8%, signal=49%
REGULATION OF HEART RATE%GO%GO:0002027	REGULATION OF HEART RATE%GO%GO:0002027		35	2.22254127	8.6102347	0.01	0.01	0.0935	4351	tags=40%, list=9%, signal=44%
DRUG METABOLIC PROCESS%GO%GO:0017144	DRUG METABOLIC PROCESS%GO%GO:0017144		30	1.9386786	7.1134476	0.01	0.01	0.144	1739	tags=33%, list=7%, signal=36%
MUSCLE TISSUE DEVELOPMENT%GO%GO:0060537	MUSCLE TISSUE DEVELOPMENT%GO%GO:0060537		108	1.82613441	8.4219008	0.01	0.01	0.16775	3530	tags=29%, list=11%, signal=32%
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GO%GO:0055010	VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GO%GO:0055010		28	1.82763686	6.450119	0.01	0.01	0.130666666666667	3145	tags=39%, list=11%, signal=44%
RETINOID METABOLISM AND TRANSPORT%REACTOME%REACT_24968.4	RETINOID METABOLISM AND TRANSPORT%REACTOME%REACT_24968.4		40	1.57653627	5.9399965	0.01	0.01	0.370333333333333	3303	tags=43%, list=11%, signal=48%
GLYCOLYSIS%HUMANCYC%PWY66-400	GLYCOLYSIS%HUMANCYC%PWY66-400		23	3.3130332	10.3196094	0.01	0.01	0.1016	4250	tags=61%, list=11%, signal=68%
KERATAN SULFATE BIOSYNTHETIC PROCESS%GO%GO:0018146	KERATAN SULFATE BIOSYNTHETIC PROCESS%GO%GO:0018146		25	1.66504775	5.7331646	0.01	0.01	0.584333333333333	2362	tags=24%, list=9%, signal=26%
REGULATION OF HEART CONTRACTION%GO%GO:0008016	REGULATION OF HEART CONTRACTION%GO%GO:0008016		75	1.51653226	6.467902	0.01	0.01	0.144666666666667	3170	tags=32%, list=9%, signal=35%
DESTABILIZATION OF MRNA BY AUF1 (HNRNP D0)%REACTOME%REACT_25325.1	DESTABILIZATION OF MRNA BY AUF1 (HNRNP D0)%REACTOME%REACT_25325.1		54	1.74750146	5.9570592	0.01	0.01	0.305	6354	tags=69%, list=13%, signal=79%
