Name	Description	Fetal_Brain	Fetal_Heart	Fetal_Liver	Fetal_Gut	Fetal_Ovary	Fetal_Testis	Fetal_Placenta	Adult_FrontalCortex	Adult_Retina	Adult_SpinalCord	Adult_Lung	Adult_Heart	Adult_Liver	Adult_AdrenalGland	Adult_GallBladder	Adult_Pancreas	Adult_Kidney	Adult_Esophagus	Adult_Colon	Adult_Rectum	Adult_UrinaryBladder	Adult_Prostate	Adult_Ovary	Adult_Testis	Immune_Bcell	Immune_CD4	Immune_CD8	Immune_NK	Immune_Monocyte	Immune_Platelet
KRT5		185	192	211	155	345	230	415	217	564	931	947	370	379	483	432	693	641	6027	570	1434	831	1089	624	497	174	56	670	444	96	252
KRT6A		180	192	270	196	332	271	497	211	531	871	823	315	422	392	405	748	595	6287	505	1248	1231	731	526	429	167	60	572	387	105	222
KRT6B		228	224	280	227	368	318	532	235	599	894	900	335	447	423	425	878	656	5483	532	1283	1182	732	580	466	198	73	627	420	122	253
KRT6C		182	191	270	195	332	271	497	213	530	865	827	316	422	391	400	751	595	6005	503	1235	1240	721	524	426	167	60	561	387	105	219
KRT7		158	155	243	165	193	99	2674	211	300	944	1194	114	376	148	352	923	554	1419	350	488	490	562	229	214	72	76	125	114	104	93
KRT71		59	40	94	46	75	63	387	21	60	51	129	45	114	76	73	88	181	567	62	156	156	81	52	94	30	20	58	42	39	46
KRT72		31	42	96	89	76	63	328	22	60	51	193	47	116	81	48	102	127	447	68	172	212	91	54	94	29	24	68	45	39	42
KRT73		59	49	94	31	86	66	187	52	89	159	166	70	121	77	57	122	245	1254	92	244	188	131	76	67	44	20	89	55	45	55
KRT74		59	44	94	46	85	67	195	54	88	138	153	66	121	108	56	114	226	748	78	233	182	126	75	67	42	20	85	53	45	51
KRT75		141	130	210	146	163	163	482	146	294	598	467	137	324	203	190	432	368	2696	261	612	449	347	251	208	86	52	223	162	77	96
KRT76		103	98	123	111	193	97	275	169	337	696	445	181	239	223	265	498	375	1802	305	795	361	386	332	276	131	42	279	194	78	192
KRT77		136	146	176	99	159	151	347	101	283	259	369	203	262	362	271	445	405	387	307	641	384	341	327	237	112	75	267	195	104	173
KRT78		48	61	113	86	109	68	219	107	168	475	187	65	172	130	111	223	262	860	125	265	263	164	137	110	56	35	116	92	57	64
KRT79		117	112	159	106	156	145	484	96	254	489	462	100	230	158	138	296	286	2079	174	424	299	251	193	165	70	49	177	122	70	64
KRT8		194	550	1651	1020	998	368	4885	261	495	1136	1656	269	1944	330	869	3054	1550	1640	1408	1640	752	1302	457	417	112	78	273	207	121	248
KRT80		183	18	20	72	59	23	510	105	95	478	128	56	73	31	25	82	57	875	46	95	67	47	54	31	22	12	91	52	0	41
KRT81		31	137	35	55	44	55	58	110	116	426	173	28	213	98	58	123	97	62	92	77	72	66	73	65	24	45	60	38	47	15
KRT82		0	245	7	5	0	31	20	0	3	0	49	5	58	11	0	0	13	5	17	0	0	0	0	0	0	20	30	5	0	0
KRT83		27	145	39	55	39	55	62	79	112	377	202	28	219	106	58	123	95	66	100	77	72	64	73	65	24	45	63	39	46	15
KRT84		63	128	135	124	109	67	292	100	182	454	204	83	235	120	155	282	200	326	166	270	334	211	164	132	62	69	87	94	96	53
KRT85		16	150	40	55	40	47	137	73	140	377	173	28	232	98	70	134	92	66	94	77	52	71	73	63	24	41	69	37	47	15
KRT86		31	154	37	55	47	55	59	110	117	426	187	28	232	109	58	123	107	70	96	77	72	66	73	65	24	46	62	38	47	15
KRT9		121	279	159	309	2139	525	120	450	1034	892	1425	699	216	801	588	1009	839	131	1108	2308	861	1234	1416	945	360	170	1083	846	314	508
KRTAP11-1		0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-1		0	14	6	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0
KRTAP13-2		0	14	6	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0
KRTAP20-2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
KRTAP2-1		0	24	11	0	0	0	0	0	0	0	0	0	19	0	0	0	22	0	8	0	0	0	0	3	0	16	0	0	0	0
KRTAP2-2		0	24	11	0	0	0	0	0	0	0	0	0	19	0	0	0	22	0	8	0	0	0	0	3	0	16	0	0	0	0
KRTAP2-4		0	24	11	0	0	0	0	0	0	0	0	0	19	0	0	0	22	0	8	0	0	0	0	3	0	16	0	0	0	0
KRTAP26-1		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP3-1		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP3-2		0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP3-3		0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP4-2		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP4-4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP7-1		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-1		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-2		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-3		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-4		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-8		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-9		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTCAP2		5	4	7	9	5	9	7	0	4	2	10	3	10	6	5	12	4	0	4	3	5	3	7	3	6	4	9	7	11	8
KRTCAP3		0	3	2	9	4	0	0	0	0	0	0	3	0	0	5	3	0	0	6	0	0	5	0	0	3	0	3	0	0	2
KSR1		8	3	0	0	0	0	0	13	7	0	0	0	0	21	3	20	0	0	0	0	0	0	0	3	5	0	5	0	0	26
KSR2		0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
KTI12		0	0	0	0	4	0	0	0	0	0	0	0	0	3	6	6	0	0	0	0	0	7	3	14	15	7	12	0	3	0
KTN1		124	273	213	178	514	226	113	183	410	123	236	69	178	380	80	333	146	59	181	109	78	172	536	531	131	137	219	178	125	61
KY		0	3	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	3	0
KYNU		0	0	51	0	0	0	18	0	0	0	10	0	38	14	3	3	34	0	0	0	3	0	0	0	28	0	5	2	62	0
L1CAM		591	3	0	69	0	0	0	448	191	43	0	0	0	39	5	15	7	16	90	56	38	42	3	5	3	0	0	0	0	0
L1TD1		0	0	7	0	26	14	7	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	3	33	0	0	0	0	0	0
L2HGDH		7	15	15	3	46	15	6	24	21	4	0	36	18	20	3	29	56	5	9	3	2	5	10	24	13	13	17	0	6	4
L3MBTL2		6	6	3	2	7	0	0	3	7	0	0	0	0	0	0	5	0	0	0	0	0	0	9	5	10	3	3	2	0	0
L3MBTL3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	5	17	2	0	0
LACE1		0	0	0	0	0	0	0	5	3	2	0	6	0	3	0	3	0	0	0	0	0	0	0	5	0	3	0	0	0	0
LACRT		0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LACTB		6	28	38	7	16	22	7	12	8	7	42	30	64	83	3	10	16	4	21	0	23	5	15	46	55	40	35	35	54	10
LACTB2		0	9	36	40	32	23	10	28	40	39	29	19	25	57	16	27	98	5	19	16	19	13	69	89	19	17	22	17	8	21
LAD1		0	0	18	42	0	0	9	0	0	0	0	0	0	0	3	106	15	23	6	0	3	9	0	0	0	0	0	0	3	0
LAGE3		8	8	6	9	16	18	0	4	7	2	3	3	0	14	3	9	11	3	4	0	4	4	7	7	17	16	24	21	6	9
LAIR1		0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0	3	0	3	0	23	8	18	12	21	0
LAIR2		0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	2	22	0
LALBA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0
LAMA1		0	7	2	0	170	93	0	0	58	18	0	8	0	0	0	0	34	0	0	0	3	5	466	321	0	0	0	0	0	0
LAMA2		3	644	18	20	103	67	791	93	16	482	26	760	0	214	167	783	7	91	95	48	166	204	303	265	0	0	0	2	0	0
LAMA3		0	36	0	16	4	2	16	3	3	9	521	3	0	22	34	32	9	7	10	19	34	89	53	25	0	0	0	0	0	4
LAMA4		18	313	26	140	66	53	77	5	5	90	247	37	4	96	265	164	38	165	466	845	439	636	189	172	0	0	5	0	0	15
LAMA5		3	291	41	267	83	36	551	78	193	256	1842	164	73	515	1943	648	1071	263	885	1587	811	1336	446	508	10	20	5	2	0	0
LAMB1		18	534	109	314	287	201	384	8	15	252	423	235	23	244	423	693	365	101	416	639	172	512	148	107	0	0	0	0	0	14
LAMB2		8	291	28	111	165	121	515	209	185	485	1804	467	29	564	1416	220	467	486	967	1625	1216	1507	623	629	6	0	0	0	7	0
LAMB3		0	31	0	9	0	0	0	0	0	0	340	0	0	0	2	3	0	6	3	0	3	56	0	0	0	7	0	0	0	0
LAMB4		5	4	0	0	6	0	0	0	3	2	13	0	0	6	28	0	0	5	17	11	27	30	18	6	0	0	0	0	0	0
LAMC1		36	649	136	340	333	270	554	137	135	520	1614	555	81	777	1464	953	635	413	950	1720	878	1209	455	503	0	0	0	0	0	26
LAMC2		0	36	0	14	0	0	0	0	0	0	232	0	0	0	0	12	0	0	6	0	0	47	0	0	0	0	0	2	6	0
LAMC3		0	18	6	30	10	10	98	7	12	39	27	15	3	27	30	51	24	5	24	40	21	30	87	47	0	0	0	2	0	6
LAMP1		11	26	41	46	68	23	103	53	36	39	138	14	68	158	48	65	72	22	35	45	11	34	69	44	58	39	79	110	130	33
LAMP2		32	17	46	16	26	31	144	30	23	26	174	6	51	145	28	30	74	43	18	13	15	15	27	21	28	24	42	37	85	21
LAMP3		0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMTOR1		35	33	47	15	33	40	36	33	29	21	38	21	6	24	10	28	31	10	22	11	38	32	25	22	50	34	40	36	70	58
LAMTOR2		0	7	6	5	20	11	3	30	10	9	36	20	0	20	0	13	4	0	6	5	10	7	7	10	15	13	18	13	25	14
LAMTOR3		9	18	10	12	24	21	6	22	18	12	27	13	15	56	0	13	25	10	17	13	12	16	6	9	19	17	27	13	37	33
LANCL1		51	83	46	48	66	129	31	231	165	107	42	33	15	52	28	49	75	30	44	40	59	53	136	70	39	51	63	24	18	23
LANCL2		65	17	14	23	45	42	9	160	68	49	6	5	5	26	6	15	20	0	25	13	8	21	52	48	19	17	16	12	12	25
LANCL3		8	0	0	9	0	0	0	0	5	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	3	2	0	8
LAP3		38	128	222	125	131	175	204	215	341	214	313	84	433	223	133	193	439	112	125	119	94	119	214	242	101	125	116	98	123	125
LAPTM4A		0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
LAPTM5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
LARGE		0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARP1		63	38	49	19	36	34	10	101	42	28	11	0	0	64	17	90	0	9	6	0	25	28	68	79	88	26	98	36	23	9
LARP1B		20	12	14	9	10	2	0	10	5	7	11	0	0	24	0	26	0	0	3	0	0	2	9	37	10	8	9	12	9	0
LARP4		5	3	8	0	10	0	0	0	0	0	0	3	0	12	3	9	0	3	0	0	0	0	0	11	0	0	3	0	3	0
LARP4B		6	0	6	3	8	2	10	3	10	0	5	5	0	14	0	20	0	3	6	0	0	0	18	68	18	7	12	3	12	0
LARP6		3	0	0	2	5	0	0	3	3	2	0	3	0	0	3	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
LARP7		6	22	5	14	68	25	3	6	32	0	0	3	3	33	6	34	0	0	9	0	4	11	36	60	57	23	38	33	6	0
LARS		82	127	100	93	188	114	32	58	147	34	55	9	40	130	24	226	21	14	61	45	43	57	191	189	93	104	164	93	81	51
LARS2		13	33	8	14	39	12	4	35	44	18	3	20	3	73	5	18	24	0	7	0	5	6	26	28	21	13	27	7	3	0
LAS1L		15	17	9	15	50	26	17	0	5	0	7	0	0	9	0	11	5	0	9	0	0	4	36	33	52	26	31	21	10	0
LASP1		110	105	194	189	180	94	78	204	48	26	93	18	53	77	259	238	106	17	121	133	109	200	132	177	107	133	255	312	75	225
LASS1		11	0	0	0	4	0	0	18	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
LASS2		5	7	58	10	25	28	11	10	5	14	16	5	35	36	4	8	16	0	6	3	5	3	15	10	15	5	11	6	7	36
LASS3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0
LASS4		3	0	14	9	5	0	0	10	33	0	0	0	19	0	0	6	0	0	0	3	0	0	3	11	0	0	0	2	0	0
LASS5		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	3	0	0	3	0	3	0
LASS6		9	6	4	7	10	5	0	11	6	0	0	0	0	6	0	3	0	0	6	0	0	2	10	6	3	0	3	0	4	0
LAT		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	2	0	13
LAT2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	3	13	3	4
LATS1		9	0	0	2	0	0	0	3	3	0	0	3	0	0	0	3	0	0	6	0	2	5	0	0	0	0	5	2	0	2
LATS2		9	0	0	0	0	0	0	7	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAX1		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	11	0	0	0
LAYN		0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LBH		11	19	5	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	20	36	9	8	0	0
LBP		0	0	0	9	0	0	10	0	7	18	42	9	43	106	32	6	88	26	37	24	31	42	113	74	0	0	0	0	84	6
LBR		34	25	81	48	41	43	11	3	12	2	23	0	11	6	17	21	7	11	28	21	7	11	23	33	167	183	194	149	116	18
LCA5		3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10
LCAT		0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	28	0
LCE3D		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LCK		29	18	17	12	23	21	4	34	19	17	13	3	6	14	15	15	11	4	9	8	10	9	8	14	35	171	283	131	46	28
LCLAT1		8	12	19	13	6	5	0	8	13	2	4	7	15	42	9	15	5	0	15	5	15	9	9	19	15	13	16	9	12	14
LCMT1		24	6	8	7	34	23	5	43	18	20	0	5	0	12	3	23	17	6	3	0	4	6	22	22	5	10	12	7	9	8
LCMT2		3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCN1		0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0
LCN15		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCN2		0	0	7	8	0	0	10	0	5	5	91	4	12	6	43	35	31	30	28	29	13	61	6	5	10	5	0	4	6	72
LCN6		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCNL1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCOR		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
LCP1		10	78	256	193	110	98	212	80	48	149	494	19	225	133	256	341	174	160	297	360	128	273	183	173	2133	2449	4168	4784	2382	240
LCP2		0	0	0	5	0	0	4	0	3	2	0	0	0	7	3	6	4	0	9	0	3	5	0	0	51	131	223	95	63	171
LCT		0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	4
LDB1		3	6	3	2	9	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	8	5	0	7	7	0	0	0
LDB2		0	3	3	2	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	5	0	0	0
LDB3		3	917	2	5	4	5	5	7	0	19	6	1497	5	7	38	6	0	350	169	48	37	229	40	13	0	0	0	0	0	10
LDHA		636	1040	806	351	507	653	579	847	1191	437	298	229	818	810	401	427	700	656	338	262	299	310	425	365	336	616	692	475	313	642
LDHAL6A		115	157	166	53	92	133	112	150	184	119	68	70	160	193	63	152	145	102	31	29	68	43	69	48	51	142	139	104	81	107
LDHAL6B		135	174	125	40	120	131	107	102	141	29	59	33	143	189	45	130	146	100	18	19	31	18	84	80	30	73	153	61	29	63
LDHB		855	1228	496	363	651	910	629	1474	774	823	245	958	162	508	287	333	1569	405	321	199	374	320	527	454	381	1124	1240	275	324	751
LDHC		57	67	76	40	36	46	41	83	118	100	36	50	61	86	32	29	86	31	20	21	48	33	204	210	47	84	29	69	53	56
LDHD		0	23	18	0	5	2	0	11	10	9	0	61	86	3	10	23	86	0	15	0	0	0	11	16	0	0	3	0	0	0
LDLR		0	0	3	2	126	116	0	0	0	0	0	0	0	142	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
LDLRAP1		0	0	0	0	5	0	3	0	3	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	13	15	2	0	22
LDOC1L		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
LECT1		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEF1		3	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	24	26	0	0	0
LEFTY1		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	6	0	0	0	3	0	0	0	0	0	0	0
LEFTY2		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	35	13	11	6	0	3	0	5	0	0	0	0	0	0	0
LEKR1		5	5	0	2	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
LELP1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
LEMD1		0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0
LEMD2		25	24	15	13	31	26	40	12	22	11	48	12	10	38	30	66	22	11	44	19	35	32	94	130	29	21	39	28	9	7
LEMD3		22	17	28	7	29	26	3	12	21	0	3	0	10	3	14	64	5	0	9	0	23	23	67	63	40	31	52	17	9	0
LENG1		0	0	2	2	19	5	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	11	13	13	18	5	0	0
LENG8		0	3	2	0	7	6	0	0	10	0	0	0	0	0	0	17	0	0	0	0	0	0	11	8	11	15	17	5	5	0
LENG9		0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	3	0	11	0	0	0
LEO1		7	3	0	2	11	10	0	0	10	0	0	0	0	20	0	0	0	0	0	0	0	5	18	15	33	7	21	10	6	0
LEPR		0	9	5	45	0	0	0	3	0	0	0	0	0	0	14	0	0	0	9	0	0	5	6	6	0	0	0	0	0	0
LEPRE1		0	67	46	73	105	98	70	0	3	0	13	0	7	16	21	22	0	0	9	3	10	10	38	59	3	0	6	14	11	26
LEPREL1		0	3	5	4	7	10	4	0	7	0	0	0	0	10	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
LEPREL2		0	11	9	27	22	31	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0
LEPREL4		0	6	0	8	19	5	5	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	16	3	0	0	0	0	0	0
LEPROT		0	3	3	0	0	0	0	3	0	5	0	0	3	11	0	6	0	0	3	0	3	0	3	3	0	0	0	0	6	7
LEPROTL1		0	3	0	0	0	0	0	6	5	5	0	0	0	3	0	0	0	0	0	0	3	2	0	5	5	3	7	12	0	0
LETM1		106	67	41	43	64	32	29	228	42	66	51	90	70	97	15	90	99	23	61	48	21	33	58	65	121	51	95	42	31	38
LETM2		0	4	0	4	11	2	0	6	10	3	0	3	7	0	3	0	0	0	3	0	2	3	0	5	2	4	4	5	0	0
LETMD1		5	9	3	0	24	24	10	25	10	6	5	5	0	25	0	3	4	0	0	0	0	0	0	3	5	5	9	2	0	0
LFNG		0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGALS1		64	352	85	379	354	672	164	236	190	403	245	188	99	145	318	272	99	211	541	350	307	523	184	319	161	224	258	169	449	54
LGALS12		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	5
LGALS13		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGALS16		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LGALS2		0	0	4	82	0	0	0	0	0	0	0	3	0	0	13	98	36	0	9	3	0	0	3	0	0	0	0	0	6	0
LGALS3		30	203	43	269	87	75	133	76	155	66	219	74	10	128	116	140	82	178	239	247	114	164	184	224	23	24	34	18	102	4
LGALS3BP		27	44	24	137	72	34	46	38	52	99	119	117	24	158	98	96	252	53	71	82	27	105	102	83	0	15	8	0	37	14
LGALS4		0	0	0	230	0	0	0	0	0	2	247	0	175	0	88	84	0	0	265	284	18	12	0	0	0	0	0	0	0	0
LGALS7		0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	161	0	0	72	5	0	0	0	0	5	0	0	2
LGALS7B		0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	161	0	0	72	5	0	0	0	0	5	0	0	2
LGALS8		11	15	13	4	16	22	14	10	10	12	0	0	5	0	3	9	4	5	6	0	5	5	7	16	3	16	8	2	9	10
LGALS9		0	4	7	9	7	8	0	5	7	9	22	0	0	8	12	17	9	5	26	21	8	5	13	5	19	19	9	14	60	0
LGALS9B		0	6	5	9	7	5	0	3	5	5	20	0	0	6	8	12	9	5	20	16	5	4	8	3	13	16	8	12	40	0
LGALS9C		0	6	5	9	7	5	0	3	5	5	20	0	0	6	8	12	9	5	20	16	5	4	8	3	13	16	8	12	40	0
LGI1		11	0	0	0	0	0	0	82	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGI2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
LGI3		0	0	0	0	0	0	0	78	0	31	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGI4		0	0	0	0	0	0	0	21	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGMN		0	11	29	69	10	15	52	0	0	2	10	5	7	11	18	13	13	11	20	5	16	16	13	13	0	0	4	0	0	22
LGR4		0	5	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGR5		0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGSN		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
LHB		0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHCGR		0	0	0	0	11	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
LHFP		0	3	0	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	3	5	0	0	0	0	0	0
LHFPL2		5	4	0	4	0	5	0	3	4	2	13	0	0	0	6	0	0	0	0	0	0	7	4	5	0	0	0	0	0	15
LHFPL3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
LHFPL4		6	0	0	0	0	0	0	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHPP		14	19	39	42	60	66	17	66	38	84	13	6	20	36	22	25	42	9	47	13	31	37	45	52	42	27	38	13	21	4
LHX2		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
LHX3		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
LHX4		0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
LHX9		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIAS		0	3	2	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0
LIFR		0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LIG1		3	5	32	4	41	7	3	0	3	0	3	0	0	0	0	3	0	0	3	0	0	0	5	27	36	23	35	7	6	10
LIG3		20	23	16	18	66	36	7	5	28	0	0	0	0	7	6	52	0	0	3	0	3	8	61	58	45	47	69	18	20	0
LIG4		0	0	0	0	5	2	0	0	7	0	0	3	0	0	0	3	0	0	0	0	0	2	6	8	10	0	3	5	9	0
LILRA1		0	0	6	0	0	0	0	0	0	0	0	0	11	7	0	0	0	5	0	0	0	0	0	0	8	0	3	2	20	0
LILRA2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	3	0	49	0
